Date,Open,High,Low,Close,Volume
2025-01-21,49.15056643731746,49.15056643731746,49.10172917901333,49.14080047607422,115600
2025-01-22,49.150562868791766,49.150562868791766,49.103678060931514,49.13102722167969,113800
2025-01-23,49.10172478572663,49.19939929359563,49.02358219859652,49.16033172607422,207200
2025-01-24,49.13102639287861,49.16033172607422,49.12126043250916,49.16033172607422,97100
2025-01-27,49.18963472954247,49.23847198486328,49.18963472954247,49.23847198486328,103800
2025-01-28,49.21893575534855,49.262891892847975,49.210146018266144,49.25800704956055,675300
2025-01-29,49.29707859089496,49.29707859089496,49.210146264952776,49.24823760986328,102200
2025-01-30,49.28731130655234,49.315636692263325,49.24824001024013,49.297080993652344,132800
2025-01-31,49.29707776113292,49.29707776113292,49.2580064673827,49.27754211425781,96100
2025-02-03,49.345915845882935,49.345915845882935,49.228705688703066,49.24823760986328,172500
2025-02-04,49.297080410424634,49.31661605834961,49.218937818724704,49.31661605834961,112300
2025-02-05,49.34591699520098,49.365452642859914,49.3156354372143,49.33614730834961,111900
2025-02-06,49.3752192760807,49.3752192760807,49.3068463713652,49.31661605834961,116700
2025-02-07,49.315629945569256,49.315629945569256,49.24700014241589,49.26660919189453,56800
2025-02-10,49.325439453125,49.325439453125,49.2764149563127,49.325439453125,107100
2025-02-11,49.3450438824788,49.3450438824788,49.26660768696019,49.286216735839844,96100
2025-02-12,49.27641335304445,49.27641335304445,49.178371842697764,49.24700164794922,96400
2025-02-13,49.2764122614692,49.37445750968786,49.252883645923,49.33523941040039,280500
2025-02-14,49.38426096794773,49.38426096794773,49.34504660806607,49.37445831298828,76200
2025-02-18,49.37446143905246,49.53133010864258,49.32544068106382,49.53133010864258,86000
2025-02-19,49.39406617057434,49.39406617057434,49.327396150319146,49.36465072631836,72800
2025-02-20,49.41367682632586,49.44308853149414,49.36465233098687,49.44308853149414,153800
2025-02-21,49.40387004253017,49.47740304491621,49.39406738756584,49.47249984741211,84700
2025-02-24,49.462696878331336,49.52152028783151,49.4332814335374,49.501914978027344,74600
2025-02-25,49.55093233333315,49.57054138183594,49.52151689055718,49.57054138183594,76700
2025-02-26,49.57053968504585,49.609754040665536,49.531321589382706,49.604854583740234,98300
2025-02-27,49.570547504251095,49.5999592106161,49.55093845332642,49.59015655517578,89600
2025-02-28,49.62936593586277,49.67838668823242,49.59995423244972,49.67838668823242,183100
2025-03-03,49.66858483765727,49.71760559082031,49.62936673910934,49.71760559082031,141300
2025-03-04,49.766631671355896,49.77643806706449,49.68329600805351,49.698001861572266,156600
2025-03-05,49.75682407787522,49.75682407787522,49.63917352135654,49.688194274902344,109500
2025-03-06,49.67838938594581,49.68819578097847,49.634271828430485,49.66858673095703,212600
2025-03-07,49.727411568753,49.727411568753,49.63132984614637,49.64897537231445,478900
2025-03-10,49.74050498732009,49.78971328283494,49.69129669180523,49.760189056396484,117500
2025-03-11,49.740505681426775,49.76018975077786,49.68145347337352,49.70113754272461,72300
2025-03-12,49.71097998674637,49.71295102181879,49.63519838115282,49.67161560058594,117000
2025-03-13,49.67161865421082,49.74051102716748,49.57024737561667,49.73066711425781,343700
2025-03-14,49.70114006139054,49.70114006139054,49.63224769234671,49.65193176269531,117900
2025-03-17,49.681455991041936,49.691299903392505,49.62240377999615,49.65193176269531,113800
2025-03-18,49.66177344857706,49.69130143218467,49.63224921932209,49.68145751953125,165100
2025-03-19,49.67161865421082,49.7503511857244,49.622406598367995,49.73066711425781,111000
2025-03-20,49.75034713745117,49.78971527718088,49.73066306758632,49.75034713745117,66100
2025-03-21,49.78971985874979,49.78971985874979,49.74542975889025,49.765113830566406,80100
2025-03-24,49.74051308228963,49.7601971545695,49.691304778766415,49.720829010009766,98200
2025-03-25,49.73066512068807,49.77003326204307,49.71491936588711,49.740509033203125,96200
2025-03-26,49.770035257190976,49.770035257190976,49.710983042791234,49.73066711425781,81500
2025-03-27,49.74051032713216,49.78971862792969,49.71098234317148,49.78971862792969,114500
2025-03-28,49.77003203945636,49.838924407958984,49.75034796926239,49.838924407958984,197600
2025-03-31,49.82908607068838,49.84877014160156,49.78479597254557,49.84877014160156,82100
2025-04-01,49.88813452907528,49.88813452907528,49.819242158055474,49.84877014160156,84500
2025-04-02,49.88813858159173,49.88813858159173,49.78972197338389,49.8290901184082,162200
2025-04-03,50.00624154685547,50.00624154685547,49.89798102839712,49.94718933105469,138900
2025-04-04,50.07513239052044,50.07513239052044,49.89797950288695,49.91766357421875,162800
2025-04-07,50.00623498613788,50.00623498613788,49.70113754272461,49.70113754272461,477400
2025-04-08,49.52398467291721,49.815303643219956,49.52398467291721,49.70113754272461,118400
2025-04-09,49.68145606426462,49.882227575152164,49.543671325973904,49.799556732177734,155500
2025-04-10,50.03575444879938,50.03575444879938,49.640447758975384,49.660213470458984,129800
2025-04-11,49.67009797465467,49.67009797465467,49.51197604146144,49.62068557739258,92400
2025-04-14,49.6799788471399,49.79066381476293,49.6305664537259,49.7491569519043,107800
2025-04-15,49.73927598119108,49.8479817387323,49.65033216507629,49.7491569519043,624900
2025-04-16,49.778803633967904,49.78868837460508,49.70962552920351,49.7491569519043,111300
2025-04-17,49.798567865857656,49.843041657555766,49.7590364443313,49.80845260620117,163000
2025-04-21,49.85786791065203,49.877633622569846,49.78868980390172,49.818336486816406,144600
2025-04-22,49.828215407280595,49.83810014779476,49.759037303377106,49.79856872558594,119900
2025-04-23,49.83810105336488,49.876644756207426,49.77287382854273,49.78868865966797,147400
2025-04-24,49.838103004148095,49.97645921988464,49.81833729191086,49.936927795410156,308900
2025-04-25,49.907280873453075,49.943845367458906,49.863798568693475,49.89739990234375,178900
2025-04-28,49.90727934805879,50.05552029963649,49.90727934805879,49.95669174194336,259900
2025-04-29,49.93692135836545,49.99621848743356,49.93692135836545,49.96657180786133,168300
2025-04-30,50.006106469744836,50.04563789466713,49.98634452720787,50.0159912109375,168700
2025-05-01,50.05551853183883,50.06737494240407,49.94680900717765,49.97645568847656,88700
2025-05-02,49.966577387922115,49.975470638802214,49.90728025223194,49.94681167602539,79800
2025-05-05,49.90727906342873,49.946810486280526,49.90727906342873,49.91716003417969,121000
2025-05-06,49.94680900717765,49.99622139931713,49.93198566652819,49.97645568847656,75100
2025-05-07,49.99622254494024,50.01005816585328,49.95669112235328,50.006103515625,130500
2025-05-08,49.94559563374923,49.98527526855469,49.920798700039505,49.98527526855469,322400
2025-05-09,49.99519263177182,49.99519263177182,49.86623572212927,49.95551300048828,121900
2025-05-12,49.866238911084814,49.9356763782426,49.866238911084814,49.925758361816406,71400
2025-05-13,49.965433984250105,49.965433984250105,49.886078501027185,49.915836334228516,163900
2025-05-14,49.92575813466772,49.95551596786905,49.89599651740825,49.915836334228516,127200
2025-05-15,49.995194299156225,50.03487014770508,49.940635750336256,50.03487014770508,141900
2025-05-16,50.01503033140163,50.04280910147289,49.98527249897548,50.03487014770508,76500
2025-05-19,50.0051127390337,50.054710388183594,49.97535490635538,50.054710388183594,98400
2025-05-20,50.05471061546161,50.074550432023266,50.015030982338295,50.064632415771484,99700
2025-05-21,50.04479534042556,50.049756240852226,49.988253941359716,50.01503372192383,74000
2025-05-22,49.995194299156225,50.03487014770508,49.995194299156225,50.03487014770508,106900
2025-05-23,50.114229837598316,50.114229837598316,50.03983147184444,50.054710388183594,222400
2025-05-27,50.08447369926988,50.134071350097656,50.07554332191781,50.134071350097656,102200
2025-05-28,50.12414912607763,50.12414912607763,50.075542898908864,50.11423110961914,97200
2025-05-29,50.12415059128001,50.18367004394531,50.12415059128001,50.18367004394531,147700
2025-05-30,50.19358421987501,50.362220764160156,50.15589121824538,50.362220764160156,133100
2025-06-02,50.18367046670159,50.21342830125579,50.161847802424624,50.20351028442383,112800
2025-06-03,50.19358848353355,50.21342830125579,50.173752449869625,50.20351028442383,313500
2025-06-04,50.24318819036216,50.302703857421875,50.223348373322864,50.302703857421875,81700
2025-06-05,50.28286299648629,50.28286299648629,50.23326534694681,50.25310516357422,87600
2025-06-06,50.19358806069373,50.19358806069373,50.153912209641796,50.18367004394531,74400
2025-06-09,50.20557403564453,50.225489436268624,50.185662433494706,50.20557403564453,123100
2025-06-10,50.26531813037844,50.275277729510115,50.21553153014241,50.23544692993164,96200
2025-06-11,50.25536190304238,50.305148502855715,50.25536190304238,50.295188903808594,141300
2025-06-12,50.32506617163431,50.33502197265625,50.305150771116175,50.33502197265625,113200
2025-06-13,50.295188903808594,50.295188903808594,50.25536190304238,50.295188903808594,68100
2025-06-16,50.29518834440761,50.31510374380626,50.27527674348301,50.28523254394531,104300
2025-06-17,50.295191171619976,50.33502197265625,50.28523537059804,50.33502197265625,146400
2025-06-18,50.35493413290083,50.36986973270978,50.33501873366422,50.34497833251953,83300
2025-06-20,50.34497840764072,50.384805407699346,50.33501880877055,50.37982940673828,96300
2025-06-23,50.39476790746056,50.46446990966797,50.39476790746056,50.46446990966797,92400
2025-06-24,50.46446778913105,50.49433898925781,50.434596589004286,50.49433898925781,71700
2025-06-25,50.494340123658354,50.51425552368164,50.47442472363507,50.51425552368164,107200
2025-06-26,50.54412517888786,50.55408477783203,50.51425397900345,50.55408477783203,86100
2025-06-27,50.56404113769531,50.56404113769531,50.52421413690016,50.56404113769531,101600
2025-06-30,50.57400300498836,50.60387420654297,50.57400300498836,50.60387420654297,88200
2025-07-01,50.61383267147831,50.61383267147831,50.554086471234136,50.58395767211914,214700
2025-07-02,50.59391727139692,50.59391727139692,50.554086471234136,50.58395767211914,76200
2025-07-03,50.57400229963023,50.57400229963023,50.49434069863,50.52421569824219,56100
2025-07-07,50.58395810051816,50.58395810051816,50.504300297992124,50.52421569824219,168900
2025-07-08,50.514256098880054,50.52421569824219,50.49434069863,50.52421569824219,119200
2025-07-09,50.53417051253337,50.58395711294941,50.52421471183981,50.57400131225586,164700
2025-07-10,50.599998474121094,50.599998474121094,50.529998779296875,50.56999969482422,84800
2025-07-11,50.540000915527344,50.560001373291016,50.529998779296875,50.560001373291016,111700
2025-07-14,50.560001373291016,50.58000183105469,50.54499816894531,50.56999969482422,155700
2025-07-15,50.58000183105469,50.58000183105469,50.52000045776367,50.540000915527344,68000
2025-07-16,50.54999923706055,50.58000183105469,50.540000915527344,50.58000183105469,69900
2025-07-17,50.560001373291016,50.5880012512207,50.560001373291016,50.560001373291016,103300
2025-07-18,50.619998931884766,50.619998931884766,50.60020065307617,50.60499954223633,7039
