Date,Open,High,Low,Close,Volume
2025-01-21,9.520000457763672,9.789999961853027,9.359999656677246,9.489999771118164,148200
2025-01-22,9.520000457763672,10.039999961853027,9.449999809265137,9.800000190734863,280600
2025-01-23,9.630000114440918,9.779999732971191,9.470000267028809,9.770000457763672,189400
2025-01-24,9.800000190734863,10.017999649047852,9.739999771118164,9.920000076293945,183500
2025-01-27,9.800000190734863,9.829999923706055,9.550000190734863,9.800000190734863,190100
2025-01-28,9.890000343322754,9.890000343322754,9.600000381469727,9.729999542236328,190300
2025-01-29,9.760000228881836,9.977999687194824,9.569999694824219,9.649999618530273,197100
2025-01-30,9.8100004196167,10.140000343322754,9.800000190734863,9.989999771118164,289900
2025-01-31,10.050000190734863,10.092000007629395,9.819999694824219,9.829999923706055,160500
2025-02-03,9.789999961853027,10.140999794006348,9.605999946594238,9.920000076293945,294100
2025-02-04,9.989999771118164,10.369999885559082,9.850000381469727,10.279999732971191,349900
2025-02-05,10.380000114440918,11.739999771118164,10.380000114440918,11.489999771118164,813300
2025-02-06,11.449999809265137,11.524999618530273,10.930000305175781,11.050000190734863,465700
2025-02-07,11.140000343322754,11.359999656677246,10.850000381469727,11.260000228881836,327800
2025-02-10,11.5600004196167,11.670000076293945,11.15999984741211,11.5,321000
2025-02-11,11.390000343322754,11.479999542236328,11.09000015258789,11.119999885559082,161800
2025-02-12,11.109999656677246,11.229999542236328,10.843999862670898,11.020000457763672,356800
2025-02-13,11.0,11.130000114440918,10.550000190734863,10.859999656677246,250600
2025-02-14,10.890000343322754,11.425999641418457,10.805000305175781,10.84000015258789,507600
2025-02-18,10.970000267028809,11.010000228881836,10.789999961853027,10.920000076293945,237100
2025-02-19,10.449999809265137,10.470000267028809,10.100000381469727,10.319999694824219,503300
2025-02-20,10.390000343322754,10.579999923706055,10.350000381469727,10.460000038146973,403900
2025-02-21,10.479999542236328,10.479999542236328,9.859999656677246,9.930000305175781,459700
2025-02-24,10.119999885559082,10.279999732971191,9.960000038146973,10.149999618530273,305900
2025-02-25,10.029999732971191,10.131999969482422,9.770000457763672,9.9399995803833,324400
2025-02-26,9.9399995803833,10.3100004196167,9.9399995803833,10.15999984741211,255500
2025-02-27,10.0600004196167,10.0600004196167,9.6850004196167,9.699999809265137,169500
2025-02-28,9.579999923706055,9.890000343322754,9.359999656677246,9.890000343322754,280500
2025-03-03,10.069999694824219,10.163999557495117,9.50100040435791,9.550000190734863,292900
2025-03-04,9.670000076293945,9.819999694824219,9.210000038146973,9.479999542236328,379000
2025-03-05,9.5,9.819999694824219,9.5,9.819999694824219,336800
2025-03-06,9.680000305175781,10.069999694824219,9.595000267028809,9.630000114440918,249600
2025-03-07,9.630000114440918,9.920000076293945,9.380000114440918,9.6899995803833,178800
2025-03-10,9.630000114440918,9.630000114440918,9.081999778747559,9.25,404500
2025-03-11,9.319999694824219,9.739999771118164,9.319999694824219,9.510000228881836,239600
2025-03-12,9.529999732971191,9.829999923706055,9.529999732971191,9.770000457763672,200000
2025-03-13,9.779999732971191,10.279999732971191,9.765000343322754,10.109999656677246,274300
2025-03-14,10.329999923706055,10.329999923706055,9.970000267028809,10.1899995803833,273200
2025-03-17,10.3100004196167,10.875,10.260000228881836,10.8100004196167,733100
2025-03-18,11.039999961853027,11.300000190734863,10.9399995803833,11.170000076293945,524500
2025-03-19,11.1899995803833,11.1899995803833,10.739999771118164,11.09000015258789,395700
2025-03-20,10.8100004196167,10.859999656677246,10.630000114440918,10.800000190734863,280000
2025-03-21,10.5600004196167,10.654999732971191,10.194999694824219,10.380000114440918,1703700
2025-03-24,10.520000457763672,10.569999694824219,10.220000267028809,10.220000267028809,287100
2025-03-25,10.420000076293945,10.619999885559082,10.109999656677246,10.119999885559082,386400
2025-03-26,10.109999656677246,10.260000228881836,9.9399995803833,9.960000038146973,291500
2025-03-27,10.1899995803833,10.375,10.020000457763672,10.369999885559082,314300
2025-03-28,10.4399995803833,10.506999969482422,9.829999923706055,10.079999923706055,387400
2025-03-31,10.210000038146973,10.210000038146973,9.819999694824219,10.09000015258789,273600
2025-04-01,10.100000381469727,10.295000076293945,9.949999809265137,10.09000015258789,290000
2025-04-02,10.09000015258789,10.104999542236328,9.449999809265137,9.899999618530273,661100
2025-04-03,9.449999809265137,9.9399995803833,9.449999809265137,9.739999771118164,308800
2025-04-04,9.5,9.5600004196167,8.59000015258789,8.9399995803833,1329600
2025-04-07,8.8100004196167,9.609999656677246,8.770000457763672,9.0,604100
2025-04-08,9.600000381469727,9.600000381469727,8.529999732971191,8.609999656677246,578200
2025-04-09,8.800000190734863,9.390000343322754,8.609999656677246,9.260000228881836,862200
2025-04-10,9.300000190734863,10.449999809265137,9.300000190734863,10.149999618530273,799900
2025-04-11,10.649999618530273,11.399999618530273,10.635000228881836,11.369999885559082,793800
2025-04-14,11.220000267028809,11.760000228881836,11.180000305175781,11.399999618530273,595200
2025-04-15,11.510000228881836,12.258000373840332,11.510000228881836,12.170000076293945,629400
2025-04-16,12.510000228881836,12.651000022888184,12.210000038146973,12.479999542236328,678300
2025-04-17,12.300000190734863,12.449999809265137,11.8149995803833,12.3100004196167,494900
2025-04-21,12.680000305175781,12.755000114440918,12.039999961853027,12.390000343322754,625600
2025-04-22,12.460000038146973,12.59000015258789,11.875,12.069999694824219,484500
2025-04-23,11.529999732971191,12.0600004196167,11.5,12.020000457763672,557700
2025-04-24,12.279999732971191,12.5,12.079999923706055,12.449999809265137,355700
2025-04-25,11.899999618530273,12.270000457763672,11.829999923706055,12.119999885559082,208400
2025-04-28,12.0600004196167,12.152999877929688,11.789999961853027,12.079999923706055,381300
2025-04-29,11.989999771118164,12.140000343322754,11.729999542236328,11.760000228881836,199500
2025-04-30,11.630000114440918,11.960000038146973,11.520000457763672,11.949999809265137,178800
2025-05-01,11.649999618530273,11.649999618530273,11.109999656677246,11.329999923706055,303200
2025-05-02,11.579999923706055,11.579999923706055,11.125,11.229999542236328,345400
2025-05-05,11.899999618530273,11.989999771118164,11.369999885559082,11.989999771118164,544000
2025-05-06,12.210000038146973,13.119999885559082,12.210000038146973,13.100000381469727,504700
2025-05-07,12.829999923706055,13.149999618530273,12.59000015258789,12.75,307400
2025-05-08,12.819999694824219,12.850000381469727,12.210000038146973,12.350000381469727,314200
2025-05-09,12.649999618530273,12.800000190734863,12.300000190734863,12.550000190734863,292200
2025-05-12,12.0,12.0,11.300000190734863,11.539999961853027,737600
2025-05-13,11.5,11.59000015258789,11.229999542236328,11.420000076293945,328200
2025-05-14,11.199999809265137,11.260000228881836,10.920000076293945,11.140000343322754,532200
2025-05-15,11.239999771118164,11.59000015258789,10.970000267028809,11.550000190734863,440900
