signal_type,analysis_days,holding_days,off_exchange_threshold,price_stability_threshold,hit_rate,avg_return,trade_count,tickers_count,avg_off_exchange_pct
ACCUMULATION_STRONG,4,2,15,0.5,71.42857142857143,-0.20690308108051297,7,29,25.27142857142857
ACCUMULATION_STRONG,4,2,15,1.0,53.333333333333336,-1.085912626457602,15,29,27.2
DISTRIBUTION_STRONG,4,2,15,1.0,11.11111111111111,-2.805069139920136,9,29,41.09166666666666
ACCUMULATION_STRONG,4,2,15,1.5,61.904761904761905,-0.4027413184276668,21,29,28.27619047619048
DISTRIBUTION_STRONG,4,2,15,1.5,14.285714285714285,-2.041593493446665,7,29,37.17857142857142
ACCUMULATION_MODERATE,4,2,15,1.5,66.66666666666666,2.177017818042607,6,29,46.70416666666667
ACCUMULATION_STRONG,4,2,15,2.0,67.74193548387096,0.6114922612407508,31,29,30.516935483870967
DISTRIBUTION_STRONG,4,2,15,2.0,16.666666666666664,-2.565178358683519,6,29,31.629166666666663
ACCUMULATION_MODERATE,4,2,15,2.0,75.0,1.9261225709703194,8,29,45.19375
ACCUMULATION_STRONG,4,2,20,0.5,83.33333333333334,-0.2125909210516692,6,29,26.829166666666666
ACCUMULATION_STRONG,4,2,20,1.0,53.84615384615385,-1.4259117133930297,13,29,28.76538461538462
DISTRIBUTION_STRONG,4,2,20,1.0,11.11111111111111,-2.805069139920136,9,29,41.09166666666666
ACCUMULATION_STRONG,4,2,20,1.5,61.111111111111114,-0.7920732220054275,18,29,30.109722222222224
DISTRIBUTION_STRONG,4,2,20,1.5,16.666666666666664,-2.1082050206313254,6,29,40.2125
ACCUMULATION_MODERATE,4,2,20,1.5,66.66666666666666,2.177017818042607,6,29,46.70416666666667
ACCUMULATION_STRONG,4,2,20,2.0,69.23076923076923,0.18205283206505507,26,29,33.14326923076923
ACCUMULATION_MODERATE,4,2,20,2.0,75.0,1.9261225709703194,8,29,45.19375
ACCUMULATION_STRONG,4,2,25,1.0,50.0,-1.9475023408618812,8,29,33.009375
DISTRIBUTION_STRONG,4,2,25,1.0,11.11111111111111,-2.805069139920136,9,29,41.09166666666666
ACCUMULATION_STRONG,4,2,25,1.5,61.53846153846154,-0.869268034529489,13,29,33.238461538461536
DISTRIBUTION_STRONG,4,2,25,1.5,16.666666666666664,-2.1082050206313254,6,29,40.2125
ACCUMULATION_MODERATE,4,2,25,1.5,66.66666666666666,2.177017818042607,6,29,46.70416666666667
ACCUMULATION_STRONG,4,2,25,2.0,70.0,0.21483568969086483,20,29,36.345
ACCUMULATION_MODERATE,4,2,25,2.0,75.0,1.9261225709703194,8,29,45.19375
ACCUMULATION_STRONG,4,2,30,1.0,40.0,-3.714710469963535,5,29,36.235
DISTRIBUTION_STRONG,4,2,30,1.0,11.11111111111111,-2.805069139920136,9,29,41.09166666666666
ACCUMULATION_STRONG,4,2,30,1.5,55.55555555555556,-1.6184216797251696,9,29,35.59444444444445
DISTRIBUTION_STRONG,4,2,30,1.5,16.666666666666664,-2.1082050206313254,6,29,40.2125
ACCUMULATION_MODERATE,4,2,30,1.5,66.66666666666666,2.177017818042607,6,29,46.70416666666667
ACCUMULATION_STRONG,4,2,30,2.0,66.66666666666666,-0.08004931799879304,15,29,39.12833333333333
ACCUMULATION_MODERATE,4,2,30,2.0,75.0,1.9261225709703194,8,29,45.19375
DISTRIBUTION_STRONG,4,2,35,1.0,0.0,-3.2061646495162,5,29,48.919999999999995
ACCUMULATION_STRONG,4,2,35,2.0,71.42857142857143,-0.03659465717663072,7,29,47.046428571428564
ACCUMULATION_MODERATE,4,2,35,2.0,83.33333333333334,2.5200254007408356,6,29,49.62916666666666
ACCUMULATION_STRONG,4,3,15,0.5,83.33333333333334,1.2229838455790858,6,29,24.516666666666666
ACCUMULATION_STRONG,4,3,15,1.0,61.53846153846154,-0.10601600270275119,13,29,26.505769230769236
DISTRIBUTION_STRONG,4,3,15,1.0,16.666666666666664,-2.90583248030102,6,29,41.6375
ACCUMULATION_STRONG,4,3,15,1.5,61.111111111111114,0.4630392081437521,18,29,27.331944444444446
ACCUMULATION_STRONG,4,3,15,2.0,61.53846153846154,0.7803049355572693,26,29,29.519230769230774
ACCUMULATION_STRONG,4,3,20,1.0,54.54545454545454,-0.3226084383947946,11,29,28.22954545454546
DISTRIBUTION_STRONG,4,3,20,1.0,16.666666666666664,-2.90583248030102,6,29,41.6375
ACCUMULATION_STRONG,4,3,20,1.5,53.333333333333336,0.12914560074787473,15,29,29.34333333333333
ACCUMULATION_STRONG,4,3,20,2.0,61.904761904761905,0.7536249175579618,21,29,32.53333333333334
ACCUMULATION_STRONG,4,3,25,1.0,66.66666666666666,-0.457303932861089,6,29,33.44166666666666
DISTRIBUTION_STRONG,4,3,25,1.0,16.666666666666664,-2.90583248030102,6,29,41.6375
ACCUMULATION_STRONG,4,3,25,1.5,60.0,0.2742053236394327,10,29,33.027499999999996
ACCUMULATION_STRONG,4,3,25,2.0,66.66666666666666,0.9224869942018276,15,29,36.55833333333332
DISTRIBUTION_STRONG,4,3,30,1.0,16.666666666666664,-2.90583248030102,6,29,41.6375
ACCUMULATION_STRONG,4,3,30,1.5,42.857142857142854,0.1545929495230784,7,29,35.475
ACCUMULATION_STRONG,4,3,30,2.0,54.54545454545454,1.0989195058091397,11,29,39.83636363636364
ACCUMULATION_STRONG,4,4,15,1.0,81.81818181818183,0.6266730997126527,11,29,24.093181818181822
ACCUMULATION_STRONG,4,4,15,1.5,85.71428571428571,0.9412206170379667,14,29,24.685714285714287
ACCUMULATION_STRONG,4,4,15,2.0,68.42105263157895,0.4762431041881329,19,29,24.27763157894737
ACCUMULATION_STRONG,4,4,20,1.0,77.77777777777779,0.4174789846810623,9,29,25.663888888888888
ACCUMULATION_STRONG,4,4,20,1.5,81.81818181818183,0.5835090736849909,11,29,26.70681818181818
ACCUMULATION_STRONG,4,4,20,2.0,71.42857142857143,0.511758125419905,14,29,26.92678571428571
ACCUMULATION_STRONG,4,5,15,2.0,71.42857142857143,1.1343527179759005,7,29,18.167857142857144
ACCUMULATION_STRONG,5,1,15,1.0,62.5,0.22625572198720262,16,29,30.25625
DISTRIBUTION_STRONG,5,1,15,1.0,0.0,-1.8653545300100134,6,29,37.223333333333336
ACCUMULATION_STRONG,5,1,15,1.5,70.83333333333334,0.492739044170257,24,29,31.6375
DISTRIBUTION_STRONG,5,1,15,1.5,16.666666666666664,-2.127818749752366,6,29,34.57666666666667
ACCUMULATION_STRONG,5,1,15,2.0,68.96551724137932,0.5074417394201507,29,29,30.935172413793104
DISTRIBUTION_STRONG,5,1,15,2.0,45.45454545454545,-1.0775645253563324,11,29,39.79090909090908
ACCUMULATION_MODERATE,5,1,15,2.0,100.0,1.5628344171548838,6,29,34.57
ACCUMULATION_STRONG,5,1,20,1.0,61.53846153846154,0.372052199270335,13,29,33.19692307692308
DISTRIBUTION_STRONG,5,1,20,1.0,0.0,-1.8653545300100134,6,29,37.223333333333336
ACCUMULATION_STRONG,5,1,20,1.5,70.0,0.6520180796009394,20,29,34.375
DISTRIBUTION_STRONG,5,1,20,1.5,20.0,-2.200221592457405,5,29,38.312
ACCUMULATION_STRONG,5,1,20,2.0,66.66666666666666,0.5502912198192303,24,29,33.556666666666665
DISTRIBUTION_STRONG,5,1,20,2.0,50.0,-1.2938322848285821,8,29,48.41499999999999
ACCUMULATION_MODERATE,5,1,20,2.0,100.0,1.5628344171548838,6,29,34.57
ACCUMULATION_STRONG,5,1,25,1.0,54.54545454545454,0.12596364813763786,11,29,35.169090909090905
ACCUMULATION_STRONG,5,1,25,1.5,64.70588235294117,0.5128675743705597,17,29,36.4835294117647
ACCUMULATION_STRONG,5,1,25,2.0,63.1578947368421,0.49865706959913664,19,29,36.36736842105263
DISTRIBUTION_STRONG,5,1,25,2.0,50.0,-1.2938322848285821,8,29,48.41499999999999
ACCUMULATION_MODERATE,5,1,25,2.0,100.0,1.5628344171548838,6,29,34.57
ACCUMULATION_STRONG,5,1,30,1.0,55.55555555555556,0.17596687149477888,9,29,37.3
ACCUMULATION_STRONG,5,1,30,1.5,71.42857142857143,0.6939237416142318,14,29,38.71857142857142
ACCUMULATION_STRONG,5,1,30,2.0,68.75,0.6544167462927075,16,29,38.301249999999996
DISTRIBUTION_STRONG,5,1,30,2.0,50.0,-1.2938322848285821,8,29,48.41499999999999
ACCUMULATION_MODERATE,5,1,30,2.0,100.0,1.5628344171548838,6,29,34.57
ACCUMULATION_STRONG,5,1,35,1.0,50.0,-0.012869795793840769,6,29,39.60333333333333
ACCUMULATION_STRONG,5,1,35,1.5,70.0,0.7063636803625851,10,29,41.232000000000006
ACCUMULATION_STRONG,5,1,35,2.0,72.72727272727273,0.737686389537584,11,29,41.056363636363635
DISTRIBUTION_STRONG,5,1,35,2.0,42.857142857142854,-1.7296587478139887,7,29,50.42285714285713
ACCUMULATION_STRONG,5,1,40,2.0,80.0,1.2644849870907393,5,29,44.623999999999995
DISTRIBUTION_STRONG,5,1,40,2.0,40.0,-1.7524786889144948,5,29,55.944
ACCUMULATION_STRONG,5,2,15,1.0,76.92307692307693,0.7006096441191088,13,29,27.82461538461539
ACCUMULATION_STRONG,5,2,15,1.5,70.58823529411765,0.8142894381736345,17,29,27.852941176470587
DISTRIBUTION_STRONG,5,2,15,1.5,0.0,-2.5244085686996627,5,29,34.215999999999994
ACCUMULATION_STRONG,5,2,15,2.0,71.42857142857143,0.6964909295974931,21,29,27.239047619047618
DISTRIBUTION_STRONG,5,2,15,2.0,0.0,-2.9151893605937382,8,29,34.677499999999995
ACCUMULATION_STRONG,5,2,20,1.0,80.0,1.2947816911260603,10,29,30.918
ACCUMULATION_STRONG,5,2,20,1.5,76.92307692307693,1.432305753307388,13,29,30.9
ACCUMULATION_STRONG,5,2,20,2.0,75.0,1.0006169049064462,16,29,30.01625
DISTRIBUTION_STRONG,5,2,20,2.0,0.0,-3.5472042953258445,5,29,45.407999999999994
ACCUMULATION_STRONG,5,2,25,1.0,75.0,0.8259245393154511,8,29,33.06
ACCUMULATION_STRONG,5,2,25,1.5,70.0,1.0047411301103024,10,29,33.442
ACCUMULATION_STRONG,5,2,25,2.0,72.72727272727273,0.9145348409380862,11,29,33.261818181818185
DISTRIBUTION_STRONG,5,2,25,2.0,0.0,-3.5472042953258445,5,29,45.407999999999994
ACCUMULATION_STRONG,5,2,30,1.5,85.71428571428571,1.4239960254332473,7,29,36.60857142857143
ACCUMULATION_STRONG,5,2,30,2.0,87.5,1.2475555159060818,8,29,35.965
DISTRIBUTION_STRONG,5,2,30,2.0,0.0,-3.5472042953258445,5,29,45.407999999999994
ACCUMULATION_STRONG,5,3,15,1.0,80.0,0.9405426279380688,10,29,25.646000000000004
ACCUMULATION_STRONG,5,3,15,1.5,76.92307692307693,0.7656143655978753,13,29,25.02307692307693
ACCUMULATION_STRONG,5,3,15,2.0,76.47058823529412,0.8016822004558825,17,29,24.930588235294117
ACCUMULATION_STRONG,5,3,20,1.5,100.0,1.8075987337833057,9,29,28.166666666666668
ACCUMULATION_STRONG,5,3,20,2.0,91.66666666666666,1.4291926398467816,12,29,27.67166666666667
ACCUMULATION_STRONG,5,4,15,2.0,66.66666666666666,0.31173093490353143,9,29,20.184444444444445
