date,symbol,total_market_volume,Close,Open,High,Low,total_off_exchange_volume,short_volume,short_exempt_volume,on_exchange_volume,off_exchange_pct,on_exchange_pct,short_pct_of_off_exchange
2025-07-07,DDOG,16225100,152.41000366210938,155.0,157.375,151.64999389648438,0.0,0.0,0.0,16225100.0,0.0,100.0,0.0
2025-07-08,DDOG,86386000,145.94000244140625,146.05999755859375,147.85000610351562,142.74000549316406,0.0,0.0,0.0,86386000.0,0.0,100.0,0.0
2025-07-09,DDOG,9054600,142.75,145.39999389648438,146.07000732421875,141.92999267578125,0.0,0.0,0.0,9054600.0,0.0,100.0,0.0
2025-07-10,DDOG,9700400,137.49000549316406,142.8509979248047,143.0,136.80999755859375,0.0,0.0,0.0,9700400.0,0.0,100.0,0.0
2025-07-11,DDOG,6324200,137.3699951171875,137.49000549316406,139.6199951171875,137.10000610351562,0.0,0.0,0.0,6324200.0,0.0,100.0,0.0
2025-07-14,DDOG,6486600,138.8000030517578,136.00999450683594,141.0,135.83900451660156,0.0,0.0,0.0,6486600.0,0.0,100.0,0.0
2025-07-15,DDOG,4952200,140.55999755859375,139.08999633789062,141.94000244140625,139.0,0.0,0.0,0.0,4952200.0,0.0,100.0,0.0
2025-07-16,DDOG,4045200,139.36000061035156,139.5,140.24000549316406,137.86000061035156,1736685.0,917513.0,407.0,2308515.0,42.9,57.1,52.8
2025-07-17,DDOG,5309800,143.14999389648438,139.85000610351562,144.32000732421875,139.81500244140625,1834519.0,1113252.0,767.0,3475281.0,34.5,65.5,60.7
2025-07-18,DDOG,3609900,145.02000427246094,143.2899932861328,145.6699981689453,142.6699981689453,1357108.0,865991.0,2.0,2252792.0,37.6,62.4,63.8
2025-07-21,DDOG,3683700,145.27000427246094,145.4199981689453,146.1199951171875,143.63999938964844,1438280.0,755096.0,1098.0,2245420.0,39.0,61.0,52.5
2025-07-22,DDOG,3694000,144.88999938964844,144.74000549316406,145.89999389648438,142.77000427246094,1571131.0,784478.0,341.0,2122869.0,42.5,57.5,49.9
2025-07-23,DDOG,3448500,144.0,145.17999267578125,145.22999572753906,141.75,1474467.0,667277.0,437.0,1974033.0,42.8,57.2,45.3
2025-07-24,DDOG,2931900,146.55999755859375,145.0,147.86000061035156,144.71499633789062,1157585.0,771836.0,210.0,1774315.0,39.5,60.5,66.7
2025-07-25,DDOG,4760285,149.83999633789062,147.46499633789062,150.39999389648438,146.55499267578125,0.0,0.0,0.0,4760285.0,0.0,100.0,0.0
