date,symbol,total_market_volume,Close,Open,High,Low,total_off_exchange_volume,short_volume,short_exempt_volume,on_exchange_volume,off_exchange_pct,on_exchange_pct,short_pct_of_off_exchange
2025-07-07,U,33879400,27.860000610351562,26.270000457763672,28.15999984741211,26.270000457763672,0.0,0.0,0.0,33879400.0,0.0,100.0,0.0
2025-07-08,U,23756000,29.399999618530273,27.860000610351562,29.709999084472656,27.479999542236328,0.0,0.0,0.0,23756000.0,0.0,100.0,0.0
2025-07-09,U,16968800,29.350000381469727,29.3700008392334,30.139999389648438,28.520000457763672,0.0,0.0,0.0,16968800.0,0.0,100.0,0.0
2025-07-10,U,9806300,29.15999984741211,29.579999923706055,29.770000457763672,28.920000076293945,0.0,0.0,0.0,9806300.0,0.0,100.0,0.0
2025-07-11,U,8950300,28.93000030517578,28.6299991607666,29.530000686645508,28.520000457763672,0.0,0.0,0.0,8950300.0,0.0,100.0,0.0
2025-07-14,U,9664500,29.219999313354492,28.704999923706055,30.229999542236328,28.68000030517578,0.0,0.0,0.0,9664500.0,0.0,100.0,0.0
2025-07-15,U,10279600,29.690000534057617,29.459999084472656,30.468000411987305,29.1200008392334,0.0,0.0,0.0,10279600.0,0.0,100.0,0.0
2025-07-16,U,40096100,33.939998626708984,32.2400016784668,34.54999923706055,32.04999923706055,19580173.0,8498426.0,66096.0,20515927.0,48.8,51.2,43.4
2025-07-17,U,40236300,36.52000045776367,34.849998474121094,38.959999084472656,34.72999954223633,18700482.0,8052738.0,44893.0,21535818.0,46.5,53.5,43.1
2025-07-18,U,15957100,36.75,36.06999969482422,37.040000915527344,35.25199890136719,6469645.0,1851584.0,27230.0,9487455.0,40.5,59.5,28.6
2025-07-21,U,11218900,35.91999816894531,36.9900016784668,37.20000076293945,35.45000076293945,4937187.0,1993166.0,13757.0,6281713.0,44.0,56.0,40.4
2025-07-22,U,16001400,34.22999954223633,35.79999923706055,36.15999984741211,33.58000183105469,7371539.0,2853017.0,15962.0,8629861.0,46.1,53.9,38.7
2025-07-23,U,14145500,33.40999984741211,33.54999923706055,33.70000076293945,32.66999816894531,5735938.0,1836157.0,7333.0,8409562.0,40.5,59.5,32.0
2025-07-24,U,8614500,33.34000015258789,33.5,33.790000915527344,32.29999923706055,3721319.0,1339346.0,9478.0,4893181.0,43.2,56.8,36.0
2025-07-25,U,7226342,32.77000045776367,33.650001525878906,33.650001525878906,32.41999816894531,0.0,0.0,0.0,7226342.0,0.0,100.0,0.0
