sector,signal_type,analysis_days,holding_days,volume_threshold,price_threshold,hit_rate,avg_return,trade_count,tickers_count
NON_TECH,BUY_MODERATE,3,2,1.7,1.5,85.71428571428571,3.032503035026008,7,20
TECH,BUY_STRONG,3,2,1.7,2.0,81.81818181818183,6.835581975380321,11,9
NON_TECH,BUY_MODERATE,3,2,1.7,2.0,75.0,1.795265701990298,8,20
TECH,BUY_STRONG,3,2,1.7,2.5,77.77777777777779,6.88646140475468,9,9
NON_TECH,BUY_MODERATE,3,2,1.7,2.5,83.33333333333334,3.5105017861673296,12,20
TECH,BUY_MODERATE,3,3,1.2,0.5,80.0,5.161702081854395,5,9
TECH,BUY_MODERATE,3,3,1.2,1.0,88.88888888888889,5.07488448638124,9,9
TECH,BUY_MODERATE,3,3,1.2,1.5,78.57142857142857,4.08799226137302,14,9
TECH,BUY_MODERATE,3,3,1.2,2.0,77.77777777777779,3.744207416971059,18,9
TECH,BUY_MODERATE,3,3,1.2,2.5,73.91304347826086,2.602710649778867,23,9
TECH,BUY_MODERATE,3,3,1.3,1.0,100.0,7.451773307165788,6,9
TECH,BUY_MODERATE,3,3,1.3,1.5,88.88888888888889,6.150114398744605,9,9
TECH,BUY_MODERATE,3,3,1.3,2.0,90.9090909090909,6.857678847642674,11,9
TECH,BUY_MODERATE,3,3,1.3,2.5,81.25,4.24381742271902,16,9
TECH,BUY_MODERATE,3,3,1.4,1.0,100.0,7.451773307165788,6,9
TECH,BUY_MODERATE,3,3,1.4,1.5,88.88888888888889,6.150114398744605,9,9
TECH,BUY_STRONG,3,3,1.4,1.5,70.37037037037037,5.0575229262477155,27,9
TECH,BUY_MODERATE,3,3,1.4,2.0,90.0,6.361289234438929,10,9
TECH,BUY_STRONG,3,3,1.4,2.0,70.83333333333334,5.479128433735444,24,9
TECH,BUY_MODERATE,3,3,1.4,2.5,78.57142857142857,3.837395299564289,14,9
TECH,BUY_STRONG,3,3,1.4,2.5,77.77777777777779,6.22260552121431,18,9
TECH,BUY_STRONG,3,3,1.5,0.5,81.81818181818183,5.904363763183555,22,9
TECH,BUY_MODERATE,3,3,1.5,1.0,100.0,7.531803065371982,5,9
TECH,BUY_STRONG,3,3,1.5,1.0,84.21052631578947,5.847339779138785,19,9
TECH,BUY_MODERATE,3,3,1.5,1.5,100.0,7.709351988216749,6,9
TECH,BUY_STRONG,3,3,1.5,1.5,93.33333333333333,8.293530363212428,15,9
TECH,BUY_MODERATE,3,3,1.5,2.0,100.0,7.788282097855477,7,9
TECH,BUY_STRONG,3,3,1.5,2.0,92.3076923076923,8.618957107687054,13,9
TECH,BUY_MODERATE,3,3,1.5,2.5,90.0,5.611789691207514,10,9
TECH,BUY_STRONG,3,3,1.5,2.5,90.0,7.894215987303504,10,9
NON_TECH,BUY_MODERATE,3,3,1.5,2.5,71.42857142857143,4.272378757947828,21,20
TECH,BUY_STRONG,3,3,1.6,0.5,81.81818181818183,5.904363763183555,22,9
TECH,BUY_MODERATE,3,3,1.6,1.0,100.0,7.531803065371982,5,9
TECH,BUY_STRONG,3,3,1.6,1.0,84.21052631578947,5.847339779138785,19,9
TECH,BUY_MODERATE,3,3,1.6,1.5,100.0,7.531803065371982,5,9
TECH,BUY_STRONG,3,3,1.6,1.5,93.33333333333333,8.293530363212428,15,9
TECH,BUY_MODERATE,3,3,1.6,2.0,100.0,7.653479680424625,6,9
TECH,BUY_STRONG,3,3,1.6,2.0,92.3076923076923,8.618957107687054,13,9
TECH,BUY_MODERATE,3,3,1.6,2.5,88.88888888888889,5.2800889232927295,9,9
TECH,BUY_STRONG,3,3,1.6,2.5,90.0,7.894215987303504,10,9
NON_TECH,BUY_MODERATE,3,3,1.6,2.5,70.58823529411765,3.788764591755277,17,20
TECH,BUY_STRONG,3,3,1.7,0.5,81.25,6.7952612126419965,16,9
TECH,BUY_STRONG,3,3,1.7,1.0,85.71428571428571,7.267800528253625,14,9
TECH,BUY_STRONG,3,3,1.7,1.5,91.66666666666666,8.826616354370694,12,9
TECH,BUY_STRONG,3,3,1.7,2.0,90.0,9.356288320419363,10,9
TECH,BUY_STRONG,3,3,1.7,2.5,87.5,9.365960515025566,8,9
TECH,BUY_MODERATE,3,4,1.2,0.5,80.0,6.809869311525352,5,9
NON_TECH,BUY_MODERATE,3,4,1.2,0.5,90.0,6.051926406906255,10,20
TECH,BUY_MODERATE,3,4,1.2,1.0,77.77777777777779,6.542526128704583,9,9
NON_TECH,BUY_MODERATE,3,4,1.2,1.0,72.22222222222221,3.103199228403742,18,20
TECH,BUY_MODERATE,3,4,1.2,1.5,71.42857142857143,4.754938564415789,14,9
TECH,BUY_MODERATE,3,4,1.2,2.0,72.22222222222221,4.355696151927528,18,9
NON_TECH,BUY_MODERATE,3,4,1.3,0.5,87.5,4.6524343194316815,8,20
TECH,BUY_MODERATE,3,4,1.3,1.0,100.0,10.573475710587688,6,9
TECH,BUY_MODERATE,3,4,1.3,1.5,88.88888888888889,7.832937664261092,9,9
TECH,BUY_MODERATE,3,4,1.3,2.0,90.9090909090909,8.170467249862758,11,9
TECH,BUY_MODERATE,3,4,1.3,2.5,81.25,5.326733726852773,16,9
NON_TECH,BUY_MODERATE,3,4,1.4,0.5,85.71428571428571,4.850639436238672,7,20
TECH,BUY_MODERATE,3,4,1.4,1.0,100.0,10.573475710587688,6,9
TECH,BUY_STRONG,3,4,1.4,1.0,70.96774193548387,5.435543679528975,31,9
NON_TECH,BUY_MODERATE,3,4,1.4,1.0,72.72727272727273,2.8231224561702235,11,20
TECH,BUY_MODERATE,3,4,1.4,1.5,88.88888888888889,7.832937664261092,9,9
TECH,BUY_STRONG,3,4,1.4,1.5,74.07407407407408,6.6206832010945265,27,9
NON_TECH,BUY_MODERATE,3,4,1.4,1.5,75.0,2.7103240601771783,12,20
TECH,BUY_MODERATE,3,4,1.4,2.0,90.0,7.78352251186986,10,9
TECH,BUY_STRONG,3,4,1.4,2.0,75.0,7.371651907847943,24,9
NON_TECH,BUY_MODERATE,3,4,1.4,2.0,71.42857142857143,1.2193275687065945,14,20
TECH,BUY_MODERATE,3,4,1.4,2.5,78.57142857142857,5.08161121484241,14,9
TECH,BUY_STRONG,3,4,1.4,2.5,77.77777777777779,8.854432926511347,18,9
NON_TECH,BUY_MODERATE,3,4,1.4,2.5,73.07692307692307,5.339715492037612,26,20
TECH,BUY_STRONG,3,4,1.5,0.5,81.81818181818183,6.204254262424865,22,9
NON_TECH,BUY_MODERATE,3,4,1.5,0.5,80.0,4.509021587580923,5,20
TECH,BUY_MODERATE,3,4,1.5,1.0,100.0,11.553675294424513,5,9
TECH,BUY_STRONG,3,4,1.5,1.0,84.21052631578947,6.4238234197474045,19,9
NON_TECH,BUY_MODERATE,3,4,1.5,1.0,75.0,3.176042298312387,8,20
TECH,BUY_MODERATE,3,4,1.5,1.5,100.0,11.28321199004787,6,9
TECH,BUY_STRONG,3,4,1.5,1.5,93.33333333333333,8.820615822623642,15,9
NON_TECH,BUY_MODERATE,3,4,1.5,1.5,77.77777777777779,2.9864311211947525,9,20
TECH,BUY_MODERATE,3,4,1.5,2.0,100.0,10.719722582947998,7,9
TECH,BUY_STRONG,3,4,1.5,2.0,92.3076923076923,9.530778095500278,13,9
NON_TECH,BUY_MODERATE,3,4,1.5,2.0,72.72727272727273,1.0385979391380873,11,20
TECH,BUY_MODERATE,3,4,1.5,2.5,90.0,8.488599461677854,10,9
TECH,BUY_STRONG,3,4,1.5,2.5,90.0,9.286371356091664,10,9
NON_TECH,BUY_MODERATE,3,4,1.5,2.5,76.19047619047619,4.308080579955828,21,20
TECH,BUY_STRONG,3,4,1.6,0.5,81.81818181818183,6.204254262424865,22,9
TECH,BUY_MODERATE,3,4,1.6,1.0,100.0,11.553675294424513,5,9
TECH,BUY_STRONG,3,4,1.6,1.0,84.21052631578947,6.4238234197474045,19,9
NON_TECH,BUY_MODERATE,3,4,1.6,1.0,85.71428571428571,3.90833248914517,7,20
TECH,BUY_MODERATE,3,4,1.6,1.5,100.0,11.553675294424513,5,9
TECH,BUY_STRONG,3,4,1.6,1.5,93.33333333333333,8.820615822623642,15,9
NON_TECH,BUY_MODERATE,3,4,1.6,1.5,87.5,3.603483641033733,8,20
TECH,BUY_MODERATE,3,4,1.6,2.0,100.0,10.851193768745224,6,9
TECH,BUY_STRONG,3,4,1.6,2.0,92.3076923076923,9.530778095500278,13,9
NON_TECH,BUY_MODERATE,3,4,1.6,2.0,80.0,1.3374566368036054,10,20
TECH,BUY_MODERATE,3,4,1.6,2.5,88.88888888888889,8.328344349845986,9,9
TECH,BUY_STRONG,3,4,1.6,2.5,90.0,9.286371356091664,10,9
NON_TECH,BUY_MODERATE,3,4,1.6,2.5,82.35294117647058,3.8581178915757266,17,20
TECH,BUY_STRONG,3,4,1.7,0.5,81.25,7.496704992313142,16,9
TECH,BUY_STRONG,3,4,1.7,1.0,85.71428571428571,8.396160407761121,14,9
NON_TECH,BUY_MODERATE,3,4,1.7,1.0,83.33333333333334,1.9692838521243499,6,20
TECH,BUY_STRONG,3,4,1.7,1.5,91.66666666666666,9.442291784818428,12,9
NON_TECH,BUY_MODERATE,3,4,1.7,1.5,85.71428571428571,1.8978921167142535,7,20
TECH,BUY_STRONG,3,4,1.7,2.0,90.0,10.489837931997007,10,9
NON_TECH,BUY_MODERATE,3,4,1.7,2.0,75.0,-0.7896607214027186,8,20
TECH,BUY_STRONG,3,4,1.7,2.5,87.5,10.709556077751767,8,9
NON_TECH,BUY_MODERATE,3,4,1.7,2.5,75.0,2.50795176162412,12,20
TECH,BUY_MODERATE,3,5,1.2,0.5,80.0,7.708714530500082,5,9
TECH,BUY_MODERATE,3,5,1.2,1.0,77.77777777777779,7.224868095374218,9,9
TECH,BUY_MODERATE,3,5,1.2,1.5,71.42857142857143,5.549646059745484,14,9
TECH,BUY_STRONG,3,5,1.2,2.0,71.11111111111111,4.81084835983971,45,9
TECH,BUY_STRONG,3,5,1.2,2.5,71.42857142857143,5.144230154291567,35,9
TECH,BUY_MODERATE,3,5,1.3,1.0,100.0,11.474055233545585,6,9
TECH,BUY_MODERATE,3,5,1.3,1.5,88.88888888888889,9.159668253029615,9,9
TECH,BUY_MODERATE,3,5,1.3,2.0,90.9090909090909,9.397908849401855,11,9
TECH,BUY_MODERATE,3,5,1.3,2.5,81.25,6.553544135065787,16,9
TECH,BUY_MODERATE,3,5,1.4,1.0,100.0,11.474055233545585,6,9
TECH,BUY_MODERATE,3,5,1.4,1.5,88.88888888888889,9.159668253029615,9,9
TECH,BUY_STRONG,3,5,1.4,1.5,70.37037037037037,7.434589324470964,27,9
TECH,BUY_MODERATE,3,5,1.4,2.0,90.0,9.12357064837131,10,9
TECH,BUY_STRONG,3,5,1.4,2.0,75.0,8.266812372771497,24,9
TECH,BUY_MODERATE,3,5,1.4,2.5,78.57142857142857,6.454834137307889,14,9
TECH,BUY_STRONG,3,5,1.4,2.5,77.77777777777779,9.724810796775818,18,9
TECH,BUY_STRONG,3,5,1.5,0.5,81.81818181818183,6.948135329087478,22,9
TECH,BUY_MODERATE,3,5,1.5,1.0,100.0,12.681141649557738,5,9
TECH,BUY_STRONG,3,5,1.5,1.0,84.21052631578947,7.034394713699464,19,9
TECH,BUY_MODERATE,3,5,1.5,1.5,100.0,11.90486757612645,6,9
TECH,BUY_STRONG,3,5,1.5,1.5,93.33333333333333,9.236873639683521,15,9
TECH,BUY_MODERATE,3,5,1.5,2.0,100.0,11.46112823760075,7,9
TECH,BUY_STRONG,3,5,1.5,2.0,100.0,9.872863169186607,13,9
TECH,BUY_MODERATE,3,5,1.5,2.5,90.0,9.572939972022738,10,9
TECH,BUY_STRONG,3,5,1.5,2.5,100.0,9.154788154781038,10,9
TECH,BUY_STRONG,3,5,1.6,0.5,81.81818181818183,6.948135329087478,22,9
TECH,BUY_MODERATE,3,5,1.6,1.0,100.0,12.681141649557738,5,9
TECH,BUY_STRONG,3,5,1.6,1.0,84.21052631578947,7.034394713699464,19,9
NON_TECH,BUY_MODERATE,3,5,1.6,1.0,71.42857142857143,4.272766768459347,7,20
TECH,BUY_MODERATE,3,5,1.6,1.5,100.0,12.681141649557738,5,9
TECH,BUY_STRONG,3,5,1.6,1.5,93.33333333333333,9.236873639683521,15,9
NON_TECH,BUY_MODERATE,3,5,1.6,1.5,75.0,4.190178469009349,8,20
TECH,BUY_MODERATE,3,5,1.6,2.0,100.0,12.03406674237254,6,9
TECH,BUY_STRONG,3,5,1.6,2.0,100.0,9.872863169186607,13,9
NON_TECH,BUY_MODERATE,3,5,1.6,2.0,70.0,2.517766815265122,10,20
TECH,BUY_MODERATE,3,5,1.6,2.5,88.88888888888889,9.745100279028597,9,9
TECH,BUY_STRONG,3,5,1.6,2.5,100.0,9.154788154781038,10,9
NON_TECH,BUY_MODERATE,3,5,1.6,2.5,70.58823529411765,5.331021420581819,17,20
TECH,BUY_STRONG,3,5,1.7,0.5,81.25,8.426181584150399,16,9
TECH,BUY_STRONG,3,5,1.7,1.0,85.71428571428571,9.125337037605645,14,9
TECH,BUY_STRONG,3,5,1.7,1.5,91.66666666666666,9.88604419350434,12,9
NON_TECH,BUY_MODERATE,3,5,1.7,1.5,71.42857142857143,2.681390632177956,7,20
TECH,BUY_STRONG,3,5,1.7,2.0,100.0,10.842664692622517,10,9
TECH,BUY_STRONG,3,5,1.7,2.5,100.0,10.695197046692854,8,9
TECH,BUY_MODERATE,3,6,1.2,0.5,80.0,7.616903453492041,5,9
TECH,BUY_MODERATE,3,6,1.2,1.0,77.77777777777779,7.414661041287788,9,9
TECH,BUY_MODERATE,3,6,1.3,1.0,100.0,11.425800127594563,6,9
TECH,BUY_MODERATE,3,6,1.3,1.5,88.88888888888889,8.901935242905239,9,9
TECH,BUY_MODERATE,3,6,1.3,2.0,90.9090909090909,9.072466044198018,11,9
TECH,BUY_MODERATE,3,6,1.3,2.5,81.25,6.337386873286387,16,9
TECH,BUY_MODERATE,3,6,1.4,1.0,100.0,11.425800127594563,6,9
TECH,BUY_STRONG,3,6,1.4,1.0,74.19354838709677,6.332522283702421,31,9
TECH,BUY_MODERATE,3,6,1.4,1.5,88.88888888888889,8.901935242905239,9,9
TECH,BUY_STRONG,3,6,1.4,1.5,77.77777777777779,7.419122946432556,27,9
TECH,BUY_MODERATE,3,6,1.4,2.0,90.0,8.914523330293244,10,9
TECH,BUY_STRONG,3,6,1.4,2.0,75.0,7.978398326261868,24,9
TECH,BUY_MODERATE,3,6,1.4,2.5,78.57142857142857,6.392960238142363,14,9
TECH,BUY_STRONG,3,6,1.4,2.5,77.77777777777779,10.087281206192573,18,9
NON_TECH,BUY_MODERATE,3,6,1.4,2.5,73.07692307692307,7.304689088334962,26,20
TECH,BUY_STRONG,3,6,1.5,0.5,86.36363636363636,6.263897563412675,22,9
TECH,BUY_MODERATE,3,6,1.5,1.0,100.0,12.287443355956734,5,9
TECH,BUY_STRONG,3,6,1.5,1.0,89.47368421052632,6.500600194978659,19,9
TECH,BUY_MODERATE,3,6,1.5,1.5,100.0,11.233547028306669,6,9
TECH,BUY_STRONG,3,6,1.5,1.5,100.0,8.501302164233236,15,9
TECH,BUY_MODERATE,3,6,1.5,2.0,100.0,10.918442612375042,7,9
TECH,BUY_STRONG,3,6,1.5,2.0,100.0,9.209914798874372,13,9
TECH,BUY_MODERATE,3,6,1.5,2.5,90.0,9.000338919998635,10,9
TECH,BUY_STRONG,3,6,1.5,2.5,100.0,9.144734084287578,10,9
NON_TECH,BUY_MODERATE,3,6,1.5,2.5,71.42857142857143,5.210044829893327,21,20
TECH,BUY_STRONG,3,6,1.6,0.5,86.36363636363636,6.263897563412675,22,9
TECH,BUY_MODERATE,3,6,1.6,1.0,100.0,12.287443355956734,5,9
TECH,BUY_STRONG,3,6,1.6,1.0,89.47368421052632,6.500600194978659,19,9
NON_TECH,BUY_MODERATE,3,6,1.6,1.0,71.42857142857143,3.7273414552823323,7,20
TECH,BUY_MODERATE,3,6,1.6,1.5,100.0,12.287443355956734,5,9
TECH,BUY_STRONG,3,6,1.6,1.5,100.0,8.501302164233236,15,9
NON_TECH,BUY_MODERATE,3,6,1.6,1.5,75.0,3.774468836650627,8,20
TECH,BUY_MODERATE,3,6,1.6,2.0,100.0,11.744172149428158,6,9
TECH,BUY_STRONG,3,6,1.6,2.0,100.0,9.209914798874372,13,9
NON_TECH,BUY_MODERATE,3,6,1.6,2.0,70.0,1.9530837994390278,10,20
TECH,BUY_MODERATE,3,6,1.6,2.5,88.88888888888889,9.337702645547777,9,9
TECH,BUY_STRONG,3,6,1.6,2.5,100.0,9.144734084287578,10,9
NON_TECH,BUY_MODERATE,3,6,1.6,2.5,76.47058823529412,4.7114034164357514,17,20
TECH,BUY_STRONG,3,6,1.7,0.5,87.5,7.42778150308634,16,9
TECH,BUY_STRONG,3,6,1.7,1.0,92.85714285714286,8.228718181581632,14,9
TECH,BUY_STRONG,3,6,1.7,1.5,100.0,8.936412989507483,12,9
NON_TECH,BUY_MODERATE,3,6,1.7,1.5,71.42857142857143,2.230856329564278,7,20
TECH,BUY_STRONG,3,6,1.7,2.0,100.0,9.94463157959581,10,9
TECH,BUY_STRONG,3,6,1.7,2.5,100.0,10.342017394484248,8,9
TECH,BUY_STRONG,3,7,1.2,0.5,70.58823529411765,3.718486846247479,68,9
TECH,BUY_MODERATE,3,7,1.2,0.5,80.0,8.010731811814866,5,9
TECH,BUY_MODERATE,3,7,1.2,1.0,77.77777777777779,7.445175279923597,9,9
TECH,BUY_STRONG,3,7,1.2,1.0,73.68421052631578,4.449207046214071,57,9
TECH,BUY_MODERATE,3,7,1.2,1.5,71.42857142857143,5.578638612749237,14,9
TECH,BUY_STRONG,3,7,1.2,1.5,75.0,5.031046834761087,52,9
TECH,BUY_MODERATE,3,7,1.2,2.0,72.22222222222221,4.311349388897861,18,9
TECH,BUY_STRONG,3,7,1.2,2.0,77.77777777777779,5.124325299494128,45,9
TECH,BUY_STRONG,3,7,1.2,2.5,77.14285714285715,5.657972351324754,35,9
TECH,BUY_STRONG,3,7,1.3,0.5,70.0,4.514635760353982,50,9
TECH,BUY_MODERATE,3,7,1.3,1.0,100.0,11.54974998390462,6,9
TECH,BUY_STRONG,3,7,1.3,1.0,72.09302325581395,5.321831721541792,43,9
TECH,BUY_MODERATE,3,7,1.3,1.5,88.88888888888889,9.163583651831404,9,9
TECH,BUY_STRONG,3,7,1.3,1.5,74.35897435897436,6.100152354404577,39,9
TECH,BUY_MODERATE,3,7,1.3,2.0,90.9090909090909,8.723732511712667,11,9
TECH,BUY_STRONG,3,7,1.3,2.0,74.28571428571429,5.562333683598099,35,9
TECH,BUY_MODERATE,3,7,1.3,2.5,81.25,5.731154867830252,16,9
TECH,BUY_STRONG,3,7,1.3,2.5,72.0,6.484642909802562,25,9
TECH,BUY_STRONG,3,7,1.4,0.5,72.22222222222221,5.4038895910230496,36,9
TECH,BUY_MODERATE,3,7,1.4,1.0,100.0,11.54974998390462,6,9
TECH,BUY_STRONG,3,7,1.4,1.0,74.19354838709677,6.3155663493154615,31,9
TECH,BUY_MODERATE,3,7,1.4,1.5,88.88888888888889,9.163583651831404,9,9
TECH,BUY_STRONG,3,7,1.4,1.5,77.77777777777779,7.587027208305955,27,9
TECH,BUY_MODERATE,3,7,1.4,2.0,90.0,8.982413094443817,10,9
TECH,BUY_STRONG,3,7,1.4,2.0,79.16666666666666,8.199295971621675,24,9
TECH,BUY_MODERATE,3,7,1.4,2.5,78.57142857142857,6.036730489394477,14,9
TECH,BUY_STRONG,3,7,1.4,2.5,83.33333333333334,9.95365554025523,18,9
NON_TECH,BUY_MODERATE,3,7,1.4,2.5,72.0,8.428032132949157,25,20
TECH,BUY_STRONG,3,7,1.5,0.5,86.36363636363636,5.233347740371489,22,9
TECH,BUY_MODERATE,3,7,1.5,1.0,100.0,12.329449434431524,5,9
TECH,BUY_STRONG,3,7,1.5,1.0,89.47368421052632,5.5580754284832325,19,9
TECH,BUY_MODERATE,3,7,1.5,1.5,100.0,11.018609977312826,6,9
TECH,BUY_STRONG,3,7,1.5,1.5,100.0,7.644707395777526,15,9
TECH,BUY_MODERATE,3,7,1.5,2.0,100.0,10.4947911345475,7,9
TECH,BUY_STRONG,3,7,1.5,2.0,100.0,7.992167833033158,13,9
TECH,BUY_MODERATE,3,7,1.5,2.5,90.0,8.57027048845857,10,9
TECH,BUY_STRONG,3,7,1.5,2.5,100.0,8.071522241080684,10,9
NON_TECH,BUY_MODERATE,3,7,1.5,2.5,75.0,6.622821504229103,20,20
TECH,BUY_STRONG,3,7,1.6,0.5,86.36363636363636,5.233347740371489,22,9
TECH,BUY_MODERATE,3,7,1.6,1.0,100.0,12.329449434431524,5,9
TECH,BUY_STRONG,3,7,1.6,1.0,89.47368421052632,5.5580754284832325,19,9
NON_TECH,BUY_MODERATE,3,7,1.6,1.0,71.42857142857143,3.5373025106197518,7,20
TECH,BUY_MODERATE,3,7,1.6,1.5,100.0,12.329449434431524,5,9
TECH,BUY_STRONG,3,7,1.6,1.5,100.0,7.644707395777526,15,9
NON_TECH,BUY_MODERATE,3,7,1.6,1.5,75.0,3.536968529920613,8,20
TECH,BUY_MODERATE,3,7,1.6,2.0,100.0,11.499854208352192,6,9
TECH,BUY_STRONG,3,7,1.6,2.0,100.0,7.992167833033158,13,9
NON_TECH,BUY_MODERATE,3,7,1.6,2.0,70.0,2.9948489169819714,10,20
TECH,BUY_MODERATE,3,7,1.6,2.5,88.88888888888889,9.026476910318486,9,9
TECH,BUY_STRONG,3,7,1.6,2.5,100.0,8.071522241080684,10,9
NON_TECH,BUY_MODERATE,3,7,1.6,2.5,81.25,6.330513015664632,16,20
TECH,BUY_STRONG,3,7,1.7,0.5,87.5,6.634684515552975,16,9
TECH,BUY_STRONG,3,7,1.7,1.0,92.85714285714286,7.340118699018388,14,9
TECH,BUY_STRONG,3,7,1.7,1.5,100.0,7.943924407952534,12,9
NON_TECH,BUY_MODERATE,3,7,1.7,1.5,71.42857142857143,2.165752488340257,7,20
TECH,BUY_STRONG,3,7,1.7,2.0,100.0,8.455466378819855,10,9
TECH,BUY_STRONG,3,7,1.7,2.5,100.0,8.96838133896911,8,9
NON_TECH,BUY_MODERATE,3,7,1.7,2.5,72.72727272727273,5.70100745585662,11,20
TECH,BUY_STRONG,4,1,1.2,0.5,72.97297297297297,1.0742893378361635,74,9
TECH,BUY_STRONG,4,1,1.2,1.0,71.83098591549296,1.07164080355654,71,9
TECH,BUY_STRONG,4,1,1.2,1.5,71.1864406779661,0.9898520910966414,59,9
TECH,BUY_STRONG,4,1,1.2,2.0,72.91666666666666,0.9390158634766363,48,9
TECH,BUY_MODERATE,4,1,1.2,2.5,70.0,0.5368038603028792,10,9
TECH,BUY_STRONG,4,1,1.2,2.5,70.73170731707317,0.9508529620795063,41,9
TECH,BUY_STRONG,4,1,1.3,0.5,75.92592592592592,1.5036590441008721,54,9
TECH,BUY_STRONG,4,1,1.3,1.0,74.50980392156863,1.525228910472261,51,9
TECH,BUY_STRONG,4,1,1.3,1.5,74.4186046511628,1.4114511900525002,43,9
TECH,BUY_STRONG,4,1,1.3,2.0,73.52941176470588,1.2475493853111692,34,9
TECH,BUY_MODERATE,4,1,1.3,2.0,83.33333333333334,1.238770335495847,6,9
TECH,BUY_MODERATE,4,1,1.3,2.5,85.71428571428571,1.2219379141807216,7,9
TECH,BUY_STRONG,4,1,1.3,2.5,72.41379310344827,1.3332608149253584,29,9
TECH,BUY_STRONG,4,1,1.4,0.5,79.54545454545455,1.7455362479848873,44,9
TECH,BUY_STRONG,4,1,1.4,1.0,78.04878048780488,1.7900653893652023,41,9
TECH,BUY_STRONG,4,1,1.4,1.5,76.47058823529412,1.6252514961190494,34,9
TECH,BUY_STRONG,4,1,1.4,2.0,76.92307692307693,1.5299225704867216,26,9
TECH,BUY_MODERATE,4,1,1.4,2.0,80.0,1.386882733014938,5,9
TECH,BUY_MODERATE,4,1,1.4,2.5,83.33333333333334,1.3425595085607769,6,9
TECH,BUY_STRONG,4,1,1.4,2.5,72.72727272727273,1.5026058004558023,22,9
TECH,BUY_STRONG,4,1,1.5,0.5,81.81818181818183,1.9515129847384645,33,9
TECH,BUY_STRONG,4,1,1.5,1.0,80.0,2.032967151633586,30,9
TECH,BUY_STRONG,4,1,1.5,1.5,79.16666666666666,1.8236680833509264,24,9
TECH,BUY_STRONG,4,1,1.5,2.0,76.19047619047619,1.6138322082348355,21,9
TECH,BUY_MODERATE,4,1,1.5,2.5,80.0,0.8988283936682784,5,9
TECH,BUY_STRONG,4,1,1.5,2.5,70.58823529411765,1.5982245382532012,17,9
TECH,BUY_STRONG,4,1,1.6,0.5,82.6086956521739,2.1988188442837684,23,9
TECH,BUY_STRONG,4,1,1.6,1.0,80.0,2.358095973558245,20,9
TECH,BUY_STRONG,4,1,1.6,1.5,80.0,2.0779722218551595,15,9
TECH,BUY_STRONG,4,1,1.6,2.0,78.57142857142857,2.131028120058239,14,9
TECH,BUY_STRONG,4,1,1.6,2.5,72.72727272727273,2.1413138735032398,11,9
TECH,BUY_STRONG,4,1,1.7,0.5,87.5,3.131342992021423,16,9
TECH,BUY_STRONG,4,1,1.7,1.0,84.61538461538461,3.5915826096139227,13,9
TECH,BUY_STRONG,4,1,1.7,1.5,80.0,2.586163932611125,10,9
TECH,BUY_STRONG,4,1,1.7,2.0,80.0,2.586163932611125,10,9
TECH,BUY_STRONG,4,1,1.7,2.5,75.0,2.6571686278942734,8,9
TECH,BUY_MODERATE,4,2,1.2,2.5,70.0,1.7796072074768734,10,9
TECH,BUY_STRONG,4,2,1.3,0.5,73.07692307692307,2.8539102056288046,52,9
TECH,BUY_STRONG,4,2,1.3,1.0,71.42857142857143,2.890616044697684,49,9
TECH,BUY_STRONG,4,2,1.3,1.5,73.17073170731707,3.046294786101304,41,9
TECH,BUY_MODERATE,4,2,1.3,2.0,83.33333333333334,2.1083923900813297,6,9
TECH,BUY_MODERATE,4,2,1.3,2.5,85.71428571428571,2.709006371016173,7,9
TECH,BUY_STRONG,4,2,1.4,0.5,78.57142857142857,2.898457735351041,42,9
TECH,BUY_STRONG,4,2,1.4,1.0,76.92307692307693,2.948002061082881,39,9
TECH,BUY_STRONG,4,2,1.4,1.5,78.125,3.004179724861467,32,9
TECH,BUY_STRONG,4,2,1.4,2.0,75.0,2.9912956520245415,24,9
TECH,BUY_MODERATE,4,2,1.4,2.0,100.0,2.737192017877764,5,9
TECH,BUY_MODERATE,4,2,1.4,2.5,100.0,3.3331083910023414,6,9
TECH,BUY_STRONG,4,2,1.4,2.5,71.42857142857143,2.965500924997253,21,9
TECH,BUY_STRONG,4,2,1.5,0.5,87.09677419354838,3.52312683958843,31,9
TECH,BUY_STRONG,4,2,1.5,1.0,85.71428571428571,3.6590638401689275,28,9
TECH,BUY_STRONG,4,2,1.5,1.5,86.36363636363636,3.7149818520063675,22,9
TECH,BUY_STRONG,4,2,1.5,2.0,84.21052631578947,3.5020072444074013,19,9
TECH,BUY_MODERATE,4,2,1.5,2.5,100.0,3.2110567754837014,5,9
TECH,BUY_STRONG,4,2,1.5,2.5,81.25,3.56391008875587,16,9
TECH,BUY_STRONG,4,2,1.6,0.5,85.71428571428571,4.491336261804193,21,9
TECH,BUY_STRONG,4,2,1.6,1.0,83.33333333333334,4.864162055298706,18,9
TECH,BUY_STRONG,4,2,1.6,1.5,84.61538461538461,5.205182660381256,13,9
TECH,BUY_STRONG,4,2,1.6,2.0,83.33333333333334,5.43302290263431,12,9
TECH,BUY_STRONG,4,2,1.6,2.5,80.0,5.717832711479981,10,9
TECH,BUY_STRONG,4,2,1.7,0.5,92.85714285714286,6.031892769406289,14,9
TECH,BUY_STRONG,4,2,1.7,1.0,90.9090909090909,7.0621231153797,11,9
