date,symbol,total_market_volume,Close,Open,High,Low,total_off_exchange_volume,short_volume,short_exempt_volume,on_exchange_volume,off_exchange_pct,on_exchange_pct,short_pct_of_off_exchange
2025-07-07,BBAI,155350500,7.78000020980835,7.764999866485596,7.989999771118164,7.21999979019165,0.0,0.0,0.0,155350500.0,0.0,100.0,0.0
2025-07-08,BBAI,198347400,7.590000152587891,7.96999979019165,8.720000267028809,7.559999942779541,0.0,0.0,0.0,198347400.0,0.0,100.0,0.0
2025-07-09,BBAI,169265900,7.369999885559082,7.949999809265137,8.069999694824219,6.960000038146973,0.0,0.0,0.0,169265900.0,0.0,100.0,0.0
2025-07-10,BBAI,144218100,7.119999885559082,7.190000057220459,7.489999771118164,6.840000152587891,0.0,0.0,0.0,144218100.0,0.0,100.0,0.0
2025-07-11,BBAI,129707600,6.440000057220459,7.0,7.199999809265137,6.389999866485596,0.0,0.0,0.0,129707600.0,0.0,100.0,0.0
2025-07-14,BBAI,118666800,6.920000076293945,6.269999980926514,6.929999828338623,6.090000152587891,0.0,0.0,0.0,118666800.0,0.0,100.0,0.0
2025-07-15,BBAI,136748800,7.099999904632568,7.090000152587891,7.170000076293945,6.679999828338623,0.0,0.0,0.0,136748800.0,0.0,100.0,0.0
2025-07-16,BBAI,128047400,7.119999885559082,7.099999904632568,7.510000228881836,6.880000114440918,96977793.0,33549555.0,108946.0,31069607.0,75.7,24.3,34.6
2025-07-17,BBAI,206080100,8.220000267028809,7.28000020980835,8.380000114440918,7.25,130784347.0,34412251.0,538293.0,75295753.0,63.5,36.5,26.3
2025-07-18,BBAI,125673800,7.949999809265137,8.390000343322754,8.479999542236328,7.860000133514404,84088094.0,25789423.0,139369.0,41585706.0,66.9,33.1,30.7
2025-07-21,BBAI,112030500,7.400000095367432,8.210000038146973,8.59000015258789,7.380000114440918,71512544.0,26409170.0,129326.0,40517956.0,63.8,36.2,36.9
2025-07-22,BBAI,74786600,7.369999885559082,7.400000095367432,7.438000202178955,6.900000095367432,47852666.0,21524322.0,73403.0,26933934.0,64.0,36.0,45.0
2025-07-23,BBAI,92486200,7.929999828338623,7.550000190734863,7.940000057220459,7.420000076293945,62565196.0,25221212.0,27628.0,29921004.0,67.6,32.4,40.3
2025-07-24,BBAI,71270100,7.800000190734863,7.789999961853027,8.0600004196167,7.760000228881836,50323913.0,21336623.0,29421.0,20946187.0,70.6,29.4,42.4
2025-07-25,BBAI,61211284,7.389999866485596,7.800000190734863,7.800000190734863,7.349999904632568,0.0,0.0,0.0,61211284.0,0.0,100.0,0.0
