date,symbol,total_market_volume,Close,Open,High,Low,total_off_exchange_volume,short_volume,short_exempt_volume,on_exchange_volume,off_exchange_pct,on_exchange_pct,short_pct_of_off_exchange
2025-01-27,AVAV,387400,176.5500030517578,176.0,178.92999267578125,170.1699981689453,167390,77250,190,220010,43.2,56.8,46.1
2025-01-28,AVAV,233600,175.0399932861328,179.69000244140625,179.69000244140625,172.99000549316406,98156,52321,0,135444,42.0,58.0,53.3
2025-01-29,AVAV,274600,171.27999877929688,175.13999938964844,177.16000366210938,169.0,115350,61784,80,159250,42.0,58.0,53.6
2025-01-30,AVAV,228600,171.97999572753906,172.25,173.88999938964844,170.5,83184,40575,0,145416,36.4,63.6,48.8
2025-01-31,AVAV,400000,180.14999389648438,174.0,182.60000610351562,171.52999877929688,141928,87894,48,258072,35.5,64.5,61.9
2025-02-03,AVAV,449200,172.97999572753906,174.8300018310547,181.85000610351562,172.97999572753906,183375,123043,324,265825,40.8,59.2,67.1
2025-02-04,AVAV,550900,186.1199951171875,174.7899932861328,188.7899932861328,174.7899932861328,227157,146108,405,323743,41.2,58.8,64.3
2025-02-05,AVAV,342400,185.9600067138672,188.5399932861328,188.5399932861328,183.38999938964844,116349,74839,0,226051,34.0,66.0,64.3
2025-02-06,AVAV,397700,179.07000732421875,187.67999267578125,188.1999969482422,176.35000610351562,163023,115860,0,234677,41.0,59.0,71.1
2025-02-07,AVAV,244400,176.92999267578125,179.0800018310547,180.3000030517578,176.05999755859375,104575,73146,0,139825,42.8,57.2,69.9
2025-02-10,AVAV,253300,182.14999389648438,177.47000122070312,182.64999389648438,175.86000061035156,95895,66996,126,157405,37.9,62.1,69.9
2025-02-11,AVAV,248600,179.35000610351562,181.0,181.02000427246094,176.97999572753906,119192,91715,11,129408,47.9,52.1,76.9
2025-02-12,AVAV,703200,167.6999969482422,175.27000427246094,178.8000030517578,162.9499969482422,309511,229773,7,393689,44.0,56.0,74.2
2025-02-13,AVAV,625200,161.33999633789062,168.25,168.60000610351562,159.3699951171875,239825,126229,438,385375,38.4,61.6,52.6
2025-02-14,AVAV,484800,156.99000549316406,160.97999572753906,161.3300018310547,156.39999389648438,196969,112995,2451,287831,40.6,59.4,57.4
