date,symbol,total_market_volume,Close,Open,High,Low,total_off_exchange_volume,short_volume,short_exempt_volume,on_exchange_volume,off_exchange_pct,on_exchange_pct,short_pct_of_off_exchange
2025-07-07,NVDA,140139000,158.24000549316406,158.1999969482422,159.30999755859375,157.33999633789062,0.0,0.0,0.0,140139000.0,0.0,100.0,0.0
2025-07-08,NVDA,138133000,160.0,159.3300018310547,160.22000122070312,158.38999938964844,0.0,0.0,0.0,138133000.0,0.0,100.0,0.0
2025-07-09,NVDA,183656400,162.8800048828125,161.22000122070312,164.4199981689453,161.16000366210938,0.0,0.0,0.0,183656400.0,0.0,100.0,0.0
2025-07-10,NVDA,167704100,164.10000610351562,164.32000732421875,164.5,161.61000061035156,0.0,0.0,0.0,167704100.0,0.0,100.0,0.0
2025-07-11,NVDA,193633300,164.9199981689453,163.72000122070312,167.88999938964844,163.47000122070312,0.0,0.0,0.0,193633300.0,0.0,100.0,0.0
2025-07-14,NVDA,136975800,164.07000732421875,165.3699951171875,165.49000549316406,162.02000427246094,0.0,0.0,0.0,136975800.0,0.0,100.0,0.0
2025-07-15,NVDA,230627400,170.6999969482422,171.19000244140625,172.39999389648438,169.1999969482422,0.0,0.0,0.0,230627400.0,0.0,100.0,0.0
2025-07-16,NVDA,158831500,171.3699951171875,171.05999755859375,171.75,168.89999389648438,72967943.0,41865779.0,114946.0,85863557.0,45.9,54.1,57.4
2025-07-17,NVDA,160841100,173.0,172.02000427246094,174.16000366210938,170.8300018310547,74137461.0,41360446.0,135438.0,86703639.0,46.1,53.9,55.8
2025-07-18,NVDA,146456400,172.41000366210938,173.63999938964844,174.25,171.25999450683594,64127206.0,28000410.0,102139.0,82329194.0,43.8,56.2,43.7
2025-07-21,NVDA,123126100,171.3800048828125,172.75,173.3800048828125,171.0,56169920.0,33315419.0,115744.0,66956180.0,45.6,54.4,59.3
2025-07-22,NVDA,193114300,167.02999877929688,171.33999633789062,171.38999938964844,164.5800018310547,93316477.0,55681405.0,242463.0,99797823.0,48.3,51.7,59.7
2025-07-23,NVDA,154082200,170.77999877929688,169.52999877929688,171.25999450683594,167.97000122070312,73836794.0,45853927.0,119605.0,80245406.0,47.9,52.1,62.1
2025-07-24,NVDA,128984600,173.74000549316406,172.44000244140625,173.8300018310547,171.3000030517578,64757495.0,37266043.0,115284.0,64227105.0,50.2,49.8,57.5
2025-07-25,NVDA,120814633,173.5,173.61500549316406,174.72000122070312,172.96499633789062,0.0,0.0,0.0,120814633.0,0.0,100.0,0.0
