date,symbol,total_market_volume,Close,Open,High,Low,total_off_exchange_volume,short_volume,short_exempt_volume,on_exchange_volume,off_exchange_pct,on_exchange_pct,short_pct_of_off_exchange
2025-01-27,AMZN,49428300,235.4199981689453,226.2100067138672,235.61000061035156,225.86000061035156,17362349,6853122,58504,32065951,35.1,64.9,39.5
2025-01-28,AMZN,41587200,238.14999389648438,234.2899932861328,241.77000427246094,233.97999572753906,15705366,5436672,40018,25881834,37.8,62.2,34.6
2025-01-29,AMZN,26091700,237.07000732421875,239.02000427246094,240.38999938964844,236.14999389648438,9543312,3463229,22050,16548388,36.6,63.4,36.3
2025-01-30,AMZN,32020700,234.63999938964844,237.13999938964844,237.9499969482422,232.22000122070312,11310341,4008025,23933,20710359,35.3,64.7,35.4
2025-01-31,AMZN,36110200,237.67999267578125,236.5,240.2899932861328,236.41000366210938,11742452,4284336,46008,24367748,32.5,67.5,36.5
2025-02-03,AMZN,37285900,237.4199981689453,234.05999755859375,239.25,232.89999389648438,14650162,5165691,25616,22635738,39.3,60.7,35.3
2025-02-04,AMZN,29713800,242.05999755859375,239.00999450683594,242.52000427246094,238.02999877929688,11365292,4446641,13721,18348508,38.2,61.8,39.1
2025-02-05,AMZN,38727300,236.1699981689453,237.02000427246094,238.32000732421875,235.1999969482422,16333124,5269139,28136,22394176,42.2,57.8,32.3
2025-02-06,AMZN,60897100,238.8300018310547,238.00999450683594,239.66000366210938,236.00999450683594,21515077,7139744,29398,39382023,35.3,64.7,33.2
2025-02-07,AMZN,77539300,229.14999389648438,232.5,234.80999755859375,228.05999755859375,31741375,15103274,42254,45797925,40.9,59.1,47.6
2025-02-10,AMZN,35419900,233.13999938964844,230.5500030517578,233.9199981689453,229.1999969482422,14064834,4688572,50728,21355066,39.7,60.3,33.3
2025-02-11,AMZN,23713700,232.75999450683594,231.9199981689453,233.44000244140625,230.1300048828125,9930679,3230611,27644,13783021,41.9,58.1,32.5
2025-02-12,AMZN,32285200,228.92999267578125,230.4600067138672,231.17999267578125,228.16000366210938,12085950,4447015,18898,20199250,37.4,62.6,36.8
2025-02-13,AMZN,31346500,230.3699951171875,228.85000610351562,230.4199981689453,227.52000427246094,11238723,3391897,36755,20107777,35.9,64.1,30.2
2025-02-14,AMZN,27031100,228.67999267578125,229.1999969482422,229.88999938964844,227.22999572753906,11381881,3317093,17508,15649219,42.1,57.9,29.1
2025-02-18,AMZN,42975100,226.64999389648438,228.82000732421875,229.3000030517578,223.72000122070312,16533064,4031309,317561,26442036,38.5,61.5,24.4
2025-02-19,AMZN,28566700,226.6300048828125,225.52000427246094,226.8300018310547,223.7100067138672,11276101,3483142,54044,17290599,39.5,60.5,30.9
2025-02-20,AMZN,30001700,222.8800048828125,224.77999877929688,225.1300048828125,221.80999755859375,11578694,3220791,38483,18423006,38.6,61.4,27.8
2025-02-21,AMZN,55323900,216.5800018310547,223.27999877929688,223.30999755859375,214.74000549316406,21459033,7935999,282120,33864867,38.8,61.2,37.0
2025-02-24,AMZN,42387600,212.7100067138672,217.4499969482422,217.72000122070312,212.4199981689453,14868156,4112034,50890,27519444,35.1,64.9,27.7
2025-02-25,AMZN,58958000,212.8000030517578,211.6300048828125,213.33999633789062,204.16000366210938,25135250,4929178,59785,33822750,42.6,57.4,19.6
2025-02-26,AMZN,39120600,214.35000610351562,214.94000244140625,218.16000366210938,213.08999633789062,15644626,5896646,34527,23475974,40.0,60.0,37.7
