date,symbol,total_market_volume,Close,Open,High,Low,total_off_exchange_volume,short_volume,short_exempt_volume,on_exchange_volume,off_exchange_pct,on_exchange_pct,short_pct_of_off_exchange
2025-01-27,DASH,2815700,182.47999572753906,178.42999267578125,183.17999267578125,176.11000061035156,1154675,302094,207,1661025,41.0,59.0,26.2
2025-01-28,DASH,2638700,184.49000549316406,182.47999572753906,185.3800048828125,178.25999450683594,1087467,398002,136,1551233,41.2,58.8,36.6
2025-01-29,DASH,2412100,185.77999877929688,184.91000366210938,186.78500366210938,184.00999450683594,1008934,270450,20,1403166,41.8,58.2,26.8
2025-01-30,DASH,2090800,188.57000732421875,187.4250030517578,189.2310028076172,186.25999450683594,846220,364824,46,1244580,40.5,59.5,43.1
2025-01-31,DASH,2135800,188.8300018310547,188.57000732421875,189.99000549316406,187.3000030517578,664307,329466,19,1471493,31.1,68.9,49.6
2025-02-03,DASH,4234300,190.8000030517578,186.63999938964844,192.77999877929688,185.0,1243315,422207,2306,2990985,29.4,70.6,34.0
2025-02-04,DASH,2563000,194.57000732421875,190.83999633789062,194.6999969482422,190.5800018310547,1070474,270742,50,1492526,41.8,58.2,25.3
2025-02-05,DASH,1991500,195.99000549316406,193.10000610351562,196.02999877929688,190.83999633789062,770639,260755,0,1220861,38.7,61.3,33.8
2025-02-06,DASH,1802800,196.4499969482422,195.8300018310547,196.97999572753906,194.39999389648438,771478,278218,0,1031322,42.8,57.2,36.1
2025-02-07,DASH,2999400,195.5399932861328,197.13999938964844,199.1699981689453,195.1999969482422,960557,398463,0,2038843,32.0,68.0,41.5
2025-02-10,DASH,4925200,192.6300048828125,198.69000244140625,198.69000244140625,192.38999938964844,1798475,388979,618,3126725,36.5,63.5,21.6
2025-02-11,DASH,6771900,193.08999633789062,190.9199981689453,194.0,189.5,2297217,511849,29,4474683,33.9,66.1,22.3
2025-02-12,DASH,9989400,200.88999938964844,198.0,201.1699981689453,195.197998046875,4591809,1867845,98,5397591,46.0,54.0,40.7
2025-02-13,DASH,5576600,205.63999938964844,200.88999938964844,205.99899291992188,195.6199951171875,2265821,1289719,17660,3310779,40.6,59.4,56.9
2025-02-14,DASH,6885000,213.3800048828125,205.74000549316406,214.63999938964844,204.86500549316406,3202081,1960769,1662,3682919,46.5,53.5,61.2
2025-02-18,DASH,3969000,211.97000122070312,213.08999633789062,215.2449951171875,209.57000732421875,1634412,682474,869,2334588,41.2,58.8,41.8
2025-02-19,DASH,3243000,213.24000549316406,212.08999633789062,214.11000061035156,207.80999755859375,1309535,617240,208,1933465,40.4,59.6,47.1
2025-02-20,DASH,7023400,202.25,210.52999877929688,211.2949981689453,199.49000549316406,3567338,1691738,957266,3456062,50.8,49.2,47.4
2025-02-21,DASH,4096800,199.94000244140625,202.5,206.52999877929688,198.6999969482422,1369905,642901,4201,2726895,33.4,66.6,46.9
2025-02-24,DASH,3367400,195.8699951171875,200.74000549316406,201.17999267578125,193.38999938964844,1418640,689360,10452,1948760,42.1,57.9,48.6
2025-02-25,DASH,4077400,191.27000427246094,194.94000244140625,196.24000549316406,186.8800048828125,1785169,744701,2220,2292231,43.8,56.2,41.7
2025-02-26,DASH,4484000,198.60000610351562,194.14999389648438,202.6699981689453,192.0,2158199,786578,8039,2325801,48.1,51.9,36.4
2025-02-27,DASH,3622800,195.83999633789062,200.22999572753906,203.0399932861328,195.0399932861328,1316051,629196,1172,2306749,36.3,63.7,47.8
2025-02-28,DASH,7875200,198.44000244140625,196.0,199.6300048828125,193.1699981689453,1353672,444900,251,6521528,17.2,82.8,32.9
2025-03-03,DASH,4440800,198.10000610351562,199.88999938964844,205.0,196.25,1682346,671184,2550,2758454,37.9,62.1,39.9
2025-03-04,DASH,5159300,193.41000366210938,196.6199951171875,197.47000122070312,187.0189971923828,1940424,789210,21284,3218876,37.6,62.4,40.7
2025-03-05,DASH,2789600,195.0800018310547,193.52000427246094,195.94000244140625,191.02000427246094,1042392,427874,754,1747208,37.4,62.6,41.0
2025-03-06,DASH,5086700,180.11000061035156,190.6199951171875,192.52000427246094,178.64999389648438,2059942,878113,533,3026758,40.5,59.5,42.6
2025-03-07,DASH,7987400,178.0800018310547,179.1699981689453,182.9600067138672,169.42999267578125,3024953,1354693,5385,4962447,37.9,62.1,44.8
2025-03-10,DASH,15743500,177.86000061035156,182.49000549316406,182.91000366210938,169.8699951171875,6550812,2486628,3611,9192688,41.6,58.4,38.0
2025-03-11,DASH,9128300,183.72999572753906,176.30999755859375,185.80999755859375,175.9499969482422,3536101,1109917,4208,5592199,38.7,61.3,31.4
2025-03-12,DASH,9817000,187.6999969482422,187.76499938964844,189.97000122070312,180.27999877929688,2799313,1249911,1574,7017687,28.5,71.5,44.7
2025-03-13,DASH,7341300,178.2899932861328,188.4250030517578,189.26499938964844,178.07000732421875,3104844,1663653,25,4236456,42.3,57.7,53.6
2025-03-14,DASH,6090100,183.5,180.5500030517578,186.20799255371094,180.5500030517578,2292476,1131222,57,3797624,37.6,62.4,49.3
2025-03-17,DASH,7357600,189.86000061035156,183.0,191.72000122070312,182.97999572753906,2968465,1446696,317,4389135,40.3,59.7,48.7
2025-03-18,DASH,5747700,185.2100067138672,188.02999877929688,188.55999755859375,180.57000732421875,2122154,1188191,16,3625546,36.9,63.1,56.0
2025-03-19,DASH,6218500,190.66000366210938,186.0,192.6699981689453,185.19500732421875,2252210,1379814,101,3966290,36.2,63.8,61.3
2025-03-20,DASH,5600800,192.92999267578125,188.07000732421875,195.2100067138672,187.86500549316406,2012480,1157871,780,3588320,35.9,64.1,57.5
2025-03-21,DASH,73637400,190.6199951171875,190.72000122070312,194.39999389648438,187.19700622558594,4413237,2864640,272,69224163,6.0,94.0,64.9
2025-03-24,DASH,7042200,198.97999572753906,192.80999755859375,199.55999755859375,188.5800018310547,2552148,1799100,50,4490052,36.2,63.8,70.5
2025-03-25,DASH,4524200,199.72000122070312,199.0,201.02999877929688,196.85000610351562,1663040,1148623,135,2861160,36.8,63.2,69.1
2025-03-26,DASH,3848800,192.8699951171875,199.24000549316406,199.6699981689453,191.4600067138672,1564998,1051074,671,2283802,40.7,59.3,67.2
2025-03-27,DASH,4410300,194.02000427246094,192.1199951171875,195.35000610351562,189.64999389648438,1599264,966251,1440,2811036,36.3,63.7,60.4
2025-03-28,DASH,4557200,182.61000061035156,193.8000030517578,193.8000030517578,182.07000732421875,1863260,1116938,424,2693940,40.9,59.1,59.9
2025-03-31,DASH,6074800,182.77000427246094,178.00999450683594,183.25999450683594,173.8699951171875,2144678,1366031,2496,3930122,35.3,64.7,63.7
2025-04-01,DASH,3740700,182.4199981689453,182.0500030517578,183.01499938964844,178.25999450683594,1525292,829776,554,2215408,40.8,59.2,54.4
2025-04-02,DASH,5384800,189.25,180.11000061035156,192.69000244140625,179.49000549316406,2367076,1430038,311,3017724,44.0,56.0,60.4
2025-04-03,DASH,7251900,173.99000549316406,179.5,182.1199951171875,173.35000610351562,3465052,2243822,94,3786848,47.8,52.2,64.8
2025-04-04,DASH,6515500,163.16000366210938,165.64999389648438,170.22500610351562,162.55999755859375,2780902,1762629,336,3734598,42.7,57.3,63.4
2025-04-07,DASH,7716300,166.3000030517578,156.1300048828125,175.99000549316406,155.39999389648438,3182099,2028415,401,4534201,41.2,58.8,63.7
2025-04-08,DASH,4890500,165.75,173.38499450683594,176.27499389648438,163.3000030517578,1912216,1351808,2939,2978284,39.1,60.9,70.7
2025-04-09,DASH,8136300,188.5800018310547,164.38999938964844,190.44000244140625,164.375,2993819,1993559,460,5142481,36.8,63.2,66.6
2025-04-10,DASH,4375900,178.52000427246094,184.07000732421875,184.83999633789062,172.6300048828125,1697874,963776,271,2678026,38.8,61.2,56.8
2025-04-11,DASH,3451700,180.49000549316406,178.52000427246094,180.76300048828125,173.80999755859375,1195225,772282,707,2256475,34.6,65.4,64.6
2025-04-14,DASH,3174800,181.85000610351562,185.0,186.1840057373047,179.4149932861328,1134138,561707,64,2040662,35.7,64.3,49.5
2025-04-15,DASH,2745000,181.5500030517578,181.3300018310547,185.69000244140625,180.50999450683594,1218832,452479,823,1526168,44.4,55.6,37.1
2025-04-16,DASH,3806700,179.38999938964844,177.41000366210938,182.63999938964844,176.60000610351562,1367882,650229,174,2438818,35.9,64.1,47.5
2025-04-17,DASH,2496100,181.24000549316406,181.25,182.88999938964844,177.97999572753906,850085,519357,71,1646015,34.1,65.9,61.1
2025-04-21,DASH,3666800,171.82000732421875,178.22999572753906,180.10499572753906,168.9499969482422,1413209,751384,9723,2253591,38.5,61.5,53.2
2025-04-22,DASH,3329000,176.61000061035156,175.13499450683594,179.0,173.50999450683594,1396645,786958,20177,1932355,42.0,58.0,56.3
2025-04-23,DASH,2589900,181.19000244140625,183.36000061035156,187.0,180.44000244140625,967631,618651,52,1622269,37.4,62.6,63.9
2025-04-24,DASH,3327900,187.22000122070312,181.1199951171875,187.60000610351562,180.05999755859375,993721,611248,40,2334179,29.9,70.1,61.5
2025-04-25,DASH,4515100,187.75999450683594,187.22000122070312,191.10000610351562,183.1999969482422,2005742,1344960,428,2509358,44.4,55.6,67.1
2025-04-28,DASH,3083600,187.8800048828125,188.80999755859375,190.69000244140625,186.5500030517578,1251648,609720,707,1831952,40.6,59.4,48.7
2025-04-29,DASH,2853500,191.22999572753906,186.14999389648438,191.85299682617188,185.85000610351562,1116059,482590,52,1737441,39.1,60.9,43.2
2025-04-30,DASH,3169900,192.88999938964844,186.19000244140625,193.3000030517578,183.7550048828125,1185416,664276,419,1984484,37.4,62.6,56.0
2025-05-01,DASH,4151600,196.1999969482422,194.40499877929688,197.75,192.66299438476562,1621518,1166376,63,2530082,39.1,60.9,71.9
2025-05-02,DASH,4256500,205.08999633789062,200.07000732421875,205.88999938964844,199.42999267578125,1792813,1105905,539,2463687,42.1,57.9,61.7
2025-05-05,DASH,5617500,205.39999389648438,203.21499633789062,207.22999572753906,201.0500030517578,2069660,1130802,43,3547840,36.8,63.2,54.6
2025-05-06,DASH,9580800,190.11000061035156,193.75,195.4149932861328,185.25,4239370,2930818,995,5341430,44.2,55.8,69.1
2025-05-07,DASH,8621700,176.99000549316406,189.75999450683594,190.08999633789062,175.5,3742866,1955851,4065,4878834,43.4,56.6,52.3
2025-05-08,DASH,4158800,182.9600067138672,180.46099853515625,183.7530059814453,178.36000061035156,1550873,880420,1893,2607927,37.3,62.7,56.8
2025-05-09,DASH,3423200,183.52000427246094,183.19000244140625,185.58999633789062,180.5800018310547,1335833,776351,433,2087367,39.0,61.0,58.1
2025-05-12,DASH,4918100,192.10000610351562,191.61000061035156,192.8300018310547,185.89999389648438,1975997,977440,858,2942103,40.2,59.8,49.5
2025-05-13,DASH,3844500,197.8000030517578,192.08999633789062,198.4499969482422,191.77999877929688,1543569,801000,1244,2300931,40.2,59.8,51.9
2025-05-14,DASH,3505300,196.83999633789062,197.1699981689453,199.27000427246094,195.9499969482422,1609693,707876,531,1895607,45.9,54.1,44.0
2025-05-15,DASH,3558400,197.10000610351562,195.5800018310547,199.47000122070312,194.9600067138672,1686943,798141,799,1871457,47.4,52.6,47.3
2025-05-16,DASH,4188500,202.0,197.9949951171875,202.6300048828125,196.8300018310547,1629978,960630,3216,2558522,38.9,61.1,58.9
