date,symbol,total_market_volume,Close,Open,High,Low,total_off_exchange_volume,short_volume,short_exempt_volume,on_exchange_volume,off_exchange_pct,on_exchange_pct,short_pct_of_off_exchange
2025-01-27 00:00:00-05:00,WBD,27477600,10.489999771118164,10.100000381469727,10.5600004196167,10.09000015258789,0,0,0,27477600,0,100,0
2025-01-28 00:00:00-05:00,WBD,23483400,10.25,10.470000267028809,10.470000267028809,10.149999618530273,0,0,0,23483400,0,100,0
2025-01-29 00:00:00-05:00,WBD,22595200,10.430000305175781,10.359999656677246,10.600000381469727,10.319999694824219,0,0,0,22595200,0,100,0
2025-01-30 00:00:00-05:00,WBD,24757400,10.619999885559082,10.630000114440918,10.6899995803833,10.399999618530273,0,0,0,24757400,0,100,0
2025-01-31 00:00:00-05:00,WBD,33324800,10.4399995803833,10.510000228881836,10.84000015258789,10.359999656677246,0,0,0,33324800,0,100,0
2025-02-03 00:00:00-05:00,WBD,27127400,10.15999984741211,10.239999771118164,10.260000228881836,9.930000305175781,0,0,0,27127400,0,100,0
2025-02-04 00:00:00-05:00,WBD,22142900,10.0600004196167,10.140000343322754,10.279999732971191,9.970000267028809,0,0,0,22142900,0,100,0
2025-02-05 00:00:00-05:00,WBD,22023900,10.1899995803833,10.069999694824219,10.199999809265137,9.9399995803833,0,0,0,22023900,0,100,0
2025-02-06 00:00:00-05:00,WBD,24431500,10.199999809265137,10.3100004196167,10.350000381469727,9.960000038146973,0,0,0,24431500,0,100,0
2025-02-07 00:00:00-05:00,WBD,22038700,10.15999984741211,10.289999961853027,10.420000076293945,10.130000114440918,0,0,0,22038700,0,100,0
2025-02-10 00:00:00-05:00,WBD,25189000,9.979999542236328,10.239999771118164,10.329999923706055,9.960000038146973,0,0,0,25189000,0,100,0
2025-02-11 00:00:00-05:00,WBD,27458100,9.850000381469727,9.829999923706055,9.960000038146973,9.779999732971191,0,0,0,27458100,0,100,0
2025-02-12 00:00:00-05:00,WBD,17511900,9.819999694824219,9.739999771118164,9.960000038146973,9.710000038146973,0,0,0,17511900,0,100,0
2025-02-13 00:00:00-05:00,WBD,28205500,10.210000038146973,9.869999885559082,10.220000267028809,9.819999694824219,0,0,0,28205500,0,100,0
