ticker,ratio,volume_1d,volume_10d,volume_usd_1d,volume_usd_10d,price,price_90d_avg,change_1d,change_30d,score,sector,industry
ASET,,,1000.5,,32627.410228729248,,31.41191218944078,0.0,,,Unknown,Unknown
ASPC,,,5230.0,,53607.29999542236,,10.157134827603116,0.0,,,Financial Services,Shell Companies
ASPCR,,,59.0,,11.8000001758337,,0.2000000029802322,0.0,0.0,,Unknown,Unknown
ASPCU,,,44.6,,462.05598468780516,,10.25764054930612,0.0,,,Unknown,Unknown
ATCO-H,,,,,,,,0.0,0.0,,Unknown,Unknown
ATH-A,,,,,,,,0.0,0.0,,Unknown,Unknown
ATH-B,,,,,,,,0.0,0.0,,Unknown,Unknown
ATH-D,,,,,,,,0.0,0.0,,Unknown,Unknown
ATH-E,,,,,,,,0.0,0.0,,Unknown,Unknown
ATII,,,7560.6,,77194.70626506806,,10.105236132939657,0.0,,,Financial Services,Shell Companies
ATLCP,,,12080.5,,265765.39670467377,,22.413769904147372,0.0,,,Unknown,Unknown
ATMC,,,2642.1,,31340.920939636235,,11.711752709378018,0.0,,,Financial Services,Shell Companies
ATMCR,,,70722.0,,17326.890337228768,,0.2450000047683715,0.0,0.0,,Unknown,Unknown
ATMCU,,,20.0,,239.79999542236328,,11.702134893181618,0.0,,,Unknown,Unknown
ATMV,,,973.4,,11579.399665451048,,11.703561793552355,0.0,,,Financial Services,Shell Companies
ATMVR,,,46180.0,,13623.09939444065,,0.2949999868869781,0.0,0.0,,Unknown,Unknown
AUB-A,,,,,,,,0.0,0.0,,Unknown,Unknown
AUBN,,,2206.4,,54978.179167175294,,21.292394573768874,0.0,,,Financial Services,Banks - Regional
AVUQ,,,1038.6,,56723.81890335083,,50.32861826154921,0.0,,,Unknown,Unknown
AVXC,,,24680.2,,1401160.824356842,,51.819801802045845,0.0,,,Unknown,Unknown
AXINU,,,30497.4,,307834.38077182777,,10.08690013885498,0.0,0.0,,Unknown,Unknown
AXS-E,,,,,,,,0.0,0.0,,Unknown,Unknown
BA-A,,,,,,,,0.0,0.0,,Unknown,Unknown
BAC-B,,,,,,,,0.0,0.0,,Unknown,Unknown
BAC-E,,,,,,,,0.0,0.0,,Unknown,Unknown
BAC-K,,,,,,,,0.0,0.0,,Unknown,Unknown
BAC-M,,,,,,,,0.0,0.0,,Unknown,Unknown
BAC-N,,,,,,,,0.0,0.0,,Unknown,Unknown
BAC-O,,,,,,,,0.0,0.0,,Unknown,Unknown
BAC-P,,,,,,,,0.0,0.0,,Unknown,Unknown
BAC-Q,,,,,,,,0.0,0.0,,Unknown,Unknown
BAC-S,,,,,,,,0.0,0.0,,Unknown,Unknown
BACCU,,,76630.1,,768999.2027571679,,10.047521757042926,0.0,0.0,,Unknown,Unknown
BACQ,,,69230.0,,714572.9990577699,,10.16410116131386,0.0,,,Unknown,Unknown
BACQR,,,132013.0,,44884.42047211528,,0.3400000035762787,0.0,0.0,,Unknown,Unknown
BACQU,,,20.0,,211.8000030517578,,10.403308921985412,0.0,,,Unknown,Unknown
BAFN,,,8800.6,,130877.15724601745,,15.471079965655724,0.0,,,Financial Services,Banks - Regional
BANC-F,,,,,,,,0.0,0.0,,Unknown,Unknown
BANFP,,,120.1,,3099.379994010925,,25.54523302999775,0.0,,,Unknown,Unknown
BAYA,,,381.6,,4243.691896438599,,10.991730239953888,0.0,,,Financial Services,Shell Companies
BAYAR,,,89577.0,,20602.710373744365,,0.2300000041723251,0.0,0.0,,Unknown,Unknown
BBGI,,,117404.4,,498795.89674215316,,5.107977510838026,0.0,,,Communication Services,Broadcasting
BC-A,,,,,,,,0.0,0.0,,Unknown,Unknown
BC-C,,,,,,,,0.0,0.0,,Unknown,Unknown
BCLI,,,515446.6,,639514.5093856573,,1.187303376331758,0.0,,,Healthcare,Biotechnology
BCLO,,,2090.1,,103980.73158798218,,48.86077229360516,0.0,,,Unknown,Unknown
BCV-A,,,,,,,,0.0,0.0,,Unknown,Unknown
BEAGR,,,26.0,,7.022599935531616,,0.2700999975204468,0.0,0.0,,Unknown,Unknown
BEAGU,,,3952.5,,42267.950332164764,,10.592033643401072,0.0,,,Unknown,Unknown
BELFA,,,4173.9,,383379.61380233767,,73.1077726128396,0.0,,,Technology,Electronic Components
BELT,,,430.9,,14049.638066101073,,29.671616693560996,0.0,,,Unknown,Unknown
BEP-A,,,,,,,,0.0,0.0,,Unknown,Unknown
BF,,,,,,,,0.0,0.0,,Unknown,Unknown
BFS-D,,,,,,,,0.0,0.0,,Unknown,Unknown
BFS-E,,,,,,,,0.0,0.0,,Unknown,Unknown
BGRO,,,1714.1,,62475.711297607435,,32.84646072816313,0.0,,,Unknown,Unknown
BHR-B,,,,,,,,0.0,0.0,,Unknown,Unknown
BHR-D,,,,,,,,0.0,0.0,,Unknown,Unknown
BHST,,,7480.6,,53469.71887168884,,6.45480112011513,0.0,,,Consumer Defensive,Packaged Foods
BIB,,,6667.9,,331795.6806201935,,45.958866290831835,0.0,,,Unknown,Unknown
BIP-A,,,,,,,,0.0,0.0,,Unknown,Unknown
BIP-B,,,,,,,,0.0,0.0,,Unknown,Unknown
BIS,,,12047.8,,198859.78611736296,,18.341086291195303,0.0,,,Unknown,Unknown
BK-K,,,,,,,,0.0,0.0,,Unknown,Unknown
BKHA,,,39180.2,,425550.58884620667,,10.607752950003977,0.0,,,Financial Services,Shell Companies
BKHAR,,,1052.0,,1841.0,,1.75,0.0,0.0,,Unknown,Unknown
BKIV,,,170.5,,6365.593143463135,,33.80802255266168,0.0,,,Unknown,Unknown
BKWO,,,130.1,,4755.571985244751,,33.59547685773185,0.0,,,Unknown,Unknown
BLCR,,,840.2,,30631.672154998778,,32.70742562111844,0.0,,,Unknown,Unknown
BLTE,,,86991.0,,5413928.938991547,,62.074494394023766,0.0,,,Unknown,Unknown
BML-G,,,,,,,,0.0,0.0,,Unknown,Unknown
BML-H,,,,,,,,0.0,0.0,,Unknown,Unknown
BML-J,,,,,,,,0.0,0.0,,Unknown,Unknown
BOED,,,15855.2,,278656.0863822937,,19.79280429775432,0.0,,,Unknown,Unknown
BOH-A,,,,,,,,0.0,0.0,,Unknown,Unknown
BOH-B,,,,,,,,0.0,0.0,,Unknown,Unknown
BOTJ,,,1961.3,,27510.000117492677,,13.977996043944627,0.0,,,Financial Services,Banks - Regional
BOTT,,,900.3,,27798.985819625854,,27.691977490200085,0.0,,,Unknown,Unknown
BOWN,,,1060.0,,9950.19995689392,,9.415662936949998,0.0,,,Financial Services,Shell Companies
BOWNR,,,13650.0,,3019.38005760312,,0.2212000042200088,0.0,0.0,,Unknown,Unknown
BPMC,,,5929278.4,,765941479.3213562,,104.93230326791827,0.0,,,Healthcare,Biotechnology
BPOPM,,,2940.1,,73925.78420295715,,25.007766680771045,0.0,,,Unknown,Unknown
BPYPP,,,14122.9,,208626.51107339858,,14.359792709350586,0.0,,,Unknown,Unknown
BRHY,,,4042.9,,208023.4334060669,,50.06096974919351,0.0,,,Unknown,Unknown
BRID,,,3206.1,,24748.55522527695,,8.173595519548051,0.0,,,Consumer Defensive,Packaged Foods
BRK,,,,,,,,0.0,0.0,,Unknown,Unknown
BRKD,,,534.8,,12909.708538818359,,22.65346653541822,0.0,,,Unknown,Unknown
BRLS,,,5953.5,,20716.825484395027,,5.121662932835268,0.0,,,Consumer Defensive,Packaged Foods
BRNY,,,15620.2,,706661.442175293,,41.688735061816956,0.0,,,Unknown,Unknown
BSAAU,,,55997.0,,562780.2309179306,,10.03978273142939,0.0,0.0,,Unknown,Unknown
BSMP,,,55438.6,,1358752.2026100159,,24.387002666344802,0.0,,,Unknown,Unknown
BSMQ,,,64190.3,,1512643.94841671,,23.404174418931596,0.0,,,Unknown,Unknown
BSMR,,,38170.1,,899107.7418048859,,23.320331894949582,0.0,,,Unknown,Unknown
BSMT,,,40396.5,,920259.4274101257,,22.560469830973766,0.0,,,Unknown,Unknown
BSMU,,,55460.9,,1197011.649280548,,21.344655047641712,0.0,,,Unknown,Unknown
BSMY,,,17620.4,,416852.6714050293,,23.616209608785223,0.0,,,Unknown,Unknown
BTBD,,,5314.5,,6541.12009871006,,1.2545168560542417,0.0,,,Consumer Cyclical,Restaurants
BTSGU,,,15645.8,,1172732.770993042,,71.5314952978927,0.0,,,Unknown,Unknown
BUFI,,,3942.2,,148285.73228988648,,36.650224578514525,0.0,,,Unknown,Unknown
BUFM,,,11512.2,,422891.9122550964,,35.2651011006216,0.0,,,Unknown,Unknown
BULD,,,490.1,,11428.326984786987,,21.27338608731045,0.0,,,Unknown,Unknown
BW-A,,,,,,,,0.0,0.0,,Unknown,Unknown
BWBBP,,,2370.1,,44639.677807998654,,18.592415991793857,0.0,,,Unknown,Unknown
BYFC,,,8022.3,,60832.244049263,,6.727078694975778,0.0,,,Financial Services,Banks - Regional
C-N,,,,,,,,0.0,0.0,,Unknown,Unknown
CA,,,252.1,,6102.805562210083,,24.202984370542378,0.0,,,Unknown,Unknown
CADE-A,,,,,,,,0.0,0.0,,Unknown,Unknown
CAG,,,13499800.0,,265152420.94036102,,23.267743957176638,0.0,,,Consumer Defensive,Packaged Foods
CAPN,,,6923.1,,71675.72497272493,,10.233707749441768,0.0,,,Financial Services,Shell Companies
CAPNR,,,109.0,,19.391100153326985,,0.1779000014066696,0.0,0.0,,Unknown,Unknown
CAPNU,,,20.0,,208.99999618530273,,10.58087628611018,0.0,,,Unknown,Unknown
CAPS,,,51700.0,,77624.49974536896,,2.0024719090943925,0.0,,,Basic Materials,Building Materials
CAVA,,,3979610.0,,350723855.07476807,,85.2184268222766,0.0,,,Consumer Cyclical,Restaurants
CCFE,,,240.4,,6146.856024932861,,24.928875207901,0.0,0.0,,Unknown,Unknown
CCIRU,,,2835.2,,31654.298939514156,,12.192033746269312,0.0,,,Unknown,Unknown
CCIXU,,,190.0,,2037.4000453948975,,11.051123597648706,0.0,,,Unknown,Unknown
CCLDO,,,3321.3,,65371.7106546402,,18.882524040307892,0.0,,,Unknown,Unknown
CCNEP,,,2219.1,,54927.099048805234,,24.15699277299174,0.0,,,Unknown,Unknown
CCNR,,,153390.1,,4091910.3120864867,,24.845337064078684,0.0,,,Unknown,Unknown
CCSB,,,3250.1,,66314.59181003571,,20.19371217020442,0.0,,,Unknown,Unknown
CDNS,,,1606100.0,,515492100.34576416,,288.53202185470064,0.0,,,Technology,Software - Application
CDR-B,,,,,,,,0.0,0.0,,Unknown,Unknown
CDR-C,,,,,,,,0.0,0.0,,Unknown,Unknown
CDZIP,,,5393.3,,92951.69263858795,,16.991612895151203,0.0,,,Unknown,Unknown
CFG-E,,,,,,,,0.0,0.0,,Unknown,Unknown
CFG-H,,,,,,,,0.0,0.0,,Unknown,Unknown
CFR-B,,,,,,,,0.0,0.0,,Unknown,Unknown
CFSB,,,3372.8,,46586.6504940033,,10.394550543152883,0.0,,,Financial Services,Banks - Regional
CGBS,,,32126225.7,,1317418.323865024,,0.12367078619538228,0.0,,,Energy,Oil & Gas Integrated
CGCT,,,121610.0,,1218023.5939502716,,10.012647236094756,0.0,0.0,,Unknown,Unknown
CGCTU,,,21970.0,,222957.30535507202,,10.077307774470402,0.0,,,Unknown,Unknown
CHAC,,,10257.0,,102720.84853363037,,9.992926853459055,0.0,,,Unknown,Unknown
CHACR,,,4700.0,,1081.470027565956,,0.230100005865097,0.0,0.0,,Unknown,Unknown
CHACU,,,750.0,,7792.720165252686,,10.191982453329521,0.0,,,Unknown,Unknown
CHAR,,,6244.2,,64189.118801498415,,10.180994344561288,0.0,,,Unknown,Unknown
CHARR,,,22.0,,4.179999947547913,,0.1899999976158142,0.0,0.0,,Unknown,Unknown
CHEB,,,8940.2,,95911.82085380555,,9.399733373853895,0.0,0.0,,Unknown,Unknown
CHMI-A,,,,,,,,0.0,0.0,,Unknown,Unknown
CHMI-B,,,,,,,,0.0,0.0,,Unknown,Unknown
CHPG,,,53373.4,,534217.0120218277,,10.001578933314272,0.0,0.0,,Financial Services,Shell Companies
CHPGR,,306.0,,45.9000018239021,,0.1500000059604644,0.1500000059604644,0.0,0.0,,Unknown,Unknown
CHPGU,,,350.0,,3557.2000789642334,,10.116742978777204,0.0,,,Unknown,Unknown
CHPS,,,601.7,,21338.65440940857,,29.898063638237087,0.0,,,Unknown,Unknown
CHSCM,,,30101.0,,722913.3488769531,,24.1993270402544,0.0,,,Unknown,Unknown
CIFR,,,42419910.0,,258049103.3900833,,3.5456179688485823,0.0,,,Financial Services,Capital Markets
CIM-A,,,,,,,,0.0,0.0,,Unknown,Unknown
CIM-B,,,,,,,,0.0,0.0,,Unknown,Unknown
CIM-C,,,,,,,,0.0,0.0,,Unknown,Unknown
CIM-D,,,,,,,,0.0,0.0,,Unknown,Unknown
CING,,,93610.0,,428662.20178604126,,4.1106179805284135,0.0,,,Healthcare,Biotechnology
CIO-A,,,,,,,,0.0,0.0,,Unknown,Unknown
CLDT-A,,,,,,,,0.0,0.0,,Unknown,Unknown
CLOD,,,1330.5,,45896.205114364624,,31.352517974510622,0.0,,,Unknown,Unknown
CLS,,,2760660.0,,439567197.25494385,,110.53325833095593,0.0,,,Technology,Electronic Components
CLSK,,,28981390.0,,358403253.0929184,,9.184999974925866,0.0,,,Financial Services,Capital Markets
CLSM,,,28229.4,,615346.4901622772,,20.625078629911616,0.0,,,Unknown,Unknown
CLST,,,2670.2,,33316.80585155487,,11.826179761565134,0.0,,,Financial Services,Banks - Regional
CMCT,,,12352.9,,97521.68412947655,,7.334494381808163,0.0,,,Real Estate,REIT - Office
CMRE-B,,,,,,,,0.0,0.0,,Unknown,Unknown
CMRE-C,,,,,,,,0.0,0.0,,Unknown,Unknown
CMRE-D,,,,,,,,0.0,0.0,,Unknown,Unknown
CMS-B,,,,,,,,0.0,0.0,,Unknown,Unknown
CMS-C,,,,,,,,0.0,0.0,,Unknown,Unknown
CNC,,,18713960.0,,596946247.3161507,,55.419550456357804,0.0,,,Healthcare,Healthcare Plans
CNI,,,1167370.0,,121338847.74482727,,101.43685321593553,0.0,,,Unknown,Unknown
CNK,,,4790140.0,,142785265.07053375,,29.30012205745397,0.0,,,Communication Services,Entertainment
CNO-A,,,,,,,,0.0,0.0,,Unknown,Unknown
CNOBP,,,5291.2,,122135.10933380127,,22.368974728530713,0.0,,,Unknown,Unknown
CNXC,,,702520.0,,40827418.86734009,,52.547251497761586,0.0,,,Technology,Information Technology Services
CODI-A,,,,,,,,0.0,0.0,,Unknown,Unknown
CODI-B,,,,,,,,0.0,0.0,,Unknown,Unknown
CODI-C,,,,,,,,0.0,0.0,,Unknown,Unknown
COF,,,2904360.0,,634232350.9425354,,188.35216067882067,0.0,,,Financial Services,Credit Services
COF-I,,,,,,,,0.0,0.0,,Unknown,Unknown
COF-J,,,,,,,,0.0,0.0,,Unknown,Unknown
COF-K,,,,,,,,0.0,0.0,,Unknown,Unknown
COF-N,,,,,,,,0.0,0.0,,Unknown,Unknown
COHR,,,2556150.0,,240363160.75195312,,74.10415687989652,0.0,,,Technology,Scientific & Technical Instruments
COIN,,,13202390.0,,5085972512.540283,,245.0907865374276,0.0,,,Financial Services,Financial Data & Stock Exchanges
COLA,,,560.0,,5673.2000732421875,,10.066588323256548,0.0,,,Financial Services,Shell Companies
COLAR,,,18.0,,4.138200044631957,,0.2299000024795532,0.0,0.0,,Unknown,Unknown
COLB,,,2392540.0,,59283025.03484726,,23.448538662342543,0.0,,,Financial Services,Banks - Regional
CONI,,,13424780.0,,25906380.820177794,,8.879044950678107,0.0,,,Unknown,Unknown
CPBI,,,620.4,,9260.97989501953,,14.788325920533598,0.0,,,Financial Services,Banks - Regional
CPHC,,,1620.4,,29989.660014343262,,17.956213018867405,0.0,,,Consumer Cyclical,Resorts & Casinos
CPLS,,,9113.4,,320449.7957450867,,34.7781897984194,0.0,,,Unknown,Unknown
CPOP,,,2553930.0,,2221569.5961028337,,0.5918539280302069,0.0,,,Communication Services,Entertainment
CRAQ,,,46600.1,,463686.78847341536,,9.963277657826742,0.0,0.0,,Unknown,Unknown
CRAQR,,,37.0,,9.990000396966932,,0.270000010728836,0.0,0.0,,Unknown,Unknown
CRAQU,,,360.0,,3683.5998916625977,,10.14391886221396,0.0,,,Unknown,Unknown
CRD,,,,,,,,0.0,0.0,,Unknown,Unknown
CRF,,,1042220.0,,8110648.916592598,,6.949952013037178,0.0,,,Unknown,Unknown
CRM,,,6182370.0,,1634567128.4451294,,268.5902739106939,0.0,,,Technology,Software - Application
CRNT,,,765610.0,,1907326.0925197601,,2.3515730279215266,0.0,,,Technology,Communication Equipment
CRWV,,,12871500.0,,1840599165.911255,,99.2474338129947,0.0,,,Technology,Software - Infrastructure
CSCO,,,18255210.0,,1249599446.860962,,61.88549474651894,0.0,,,Technology,Communication Equipment
CSCS,,,320.1,,7908.590847969055,,24.7276873588562,0.0,0.0,,Unknown,Unknown
CTA-A,,,,,,,,0.0,0.0,,Unknown,Unknown
CTA-B,,,,,,,,0.0,0.0,,Unknown,Unknown
CTO-A,,,,,,,,0.0,0.0,,Unknown,Unknown
CUB,,,24350.4,,254799.63707580566,,10.377213510234704,0.0,,,Financial Services,Shell Companies
CUBA,,,26596.0,,64942.586383533475,,2.394002994794524,0.0,,,Unknown,Unknown
CUBI-F,,,,,,,,0.0,0.0,,Unknown,Unknown
CUBWU,,,40.0,,477.59998321533203,,10.46550563212191,0.0,,,Financial Services,Shell Companies
CUK,,,2309260.0,,61418759.116687775,,20.162359559134153,0.0,,,Consumer Cyclical,Travel Services
CVR,,,2020.0,,24902.400007247925,,12.04858319143231,0.0,,,Industrials,Tools & Accessories
CVS,,,6015210.0,,392082020.5496597,,65.59718297036846,0.0,,,Healthcare,Healthcare Plans
CWAN,,,3932940.0,,86882838.0698967,,23.539550566941166,0.0,,,Technology,Software - Application
CWH,,,1609190.0,,29094106.58563614,,16.083792504299893,0.0,,,Consumer Cyclical,Auto & Truck Dealerships
CYCU,,,4874880.0,,1892331.2149098516,,0.4549101118961077,0.0,,,Technology,Information Technology Services
CZAR,,,81.7,,2595.6979961395264,,30.23294373844447,0.0,,,Unknown,Unknown
D,,,3744050.0,,213716995.70617676,,54.667524144890606,0.0,,,Utilities,Utilities - Regulated Electric
DALI,,,1150.5,,30571.355194091797,,24.762110849444785,0.0,,,Unknown,Unknown
DAPP,,,601980.0,,10724017.387332916,,12.690449393197392,0.0,,,Unknown,Unknown
DBRG-H,,,,,,,,0.0,0.0,,Unknown,Unknown
DBRG-I,,,,,,,,0.0,0.0,,Unknown,Unknown
DBRG-J,,,,,,,,0.0,0.0,,Unknown,Unknown
DCOMP,,,3853.5,,74527.70032024384,,18.575532163127086,0.0,,,Unknown,Unknown
DECK,,,3526970.0,,355320405.89797974,,110.86842714802603,0.0,,,Consumer Cyclical,Footwear & Accessories
DECO,,,630.1,,23397.855989456177,,29.25433716077483,0.0,,,Unknown,Unknown
DFDV,,,2472860.0,,63371258.918800354,,14.392696592245208,0.0,,,Technology,Software - Infrastructure
DGICB,,,240.0,,4032.3999786376953,,16.908506275562758,0.0,,,Unknown,Unknown
DGRE,,,10024.6,,276043.65086326597,,25.682345036710245,0.0,,,Unknown,Unknown
DHCNI,,,5690.2,,90493.71088600159,,14.546923819552646,0.0,,,Unknown,Unknown
DIS,,,6910020.0,,836976024.8654938,,105.15129192223709,0.0,,,Unknown,Unknown
DISTR,,,,,,,0.2899999916553497,0.0,0.0,,Unknown,Unknown
DLNG-A,,,,,,,,0.0,0.0,,Unknown,Unknown
DLNG-B,,,,,,,,0.0,0.0,,Unknown,Unknown
DLR-J,,,,,,,,0.0,0.0,,Unknown,Unknown
DLR-K,,,,,,,,0.0,0.0,,Unknown,Unknown
DMAAR,,,163.0,,21.35299955308437,,0.1309999972581863,0.0,0.0,,Unknown,Unknown
DMAAU,,,621.8333333333334,,6457.015162785848,,10.231666188844493,0.0,,,Financial Services,Shell Companies
DMYY,,,61431.0,,786319.5135354996,,13.642888895670573,0.0,0.0,,Financial Services,Shell Companies
DNN,,,76835960.0,,142414653.55024934,,1.543258420537027,0.0,,,Energy,Uranium
DPRO,,,7663080.0,,43457604.09837961,,2.6289325818586886,0.0,,,Industrials,Aerospace & Defense
DRDBU,,,10.1,,108.47399768829345,,10.378359505299771,0.0,,,Unknown,Unknown
DRH-A,,,,,,,,0.0,0.0,,Unknown,Unknown
DRS,,,1104490.0,,52185321.17061615,,39.82648866632012,0.0,,,Industrials,Aerospace & Defense
DRTS,,,43690.0,,139311.20093107224,,2.8293932528977983,0.0,,,Healthcare,Biotechnology
DSX-B,,,,,,,,0.0,0.0,,Unknown,Unknown
DTF,,,3120.1,,34926.86833190918,,11.1112327682838,0.0,,,Financial Services,Asset Management
DTI,,,39691.3,,97524.17811460495,,2.5401685438799055,0.0,,,Energy,Oil & Gas Equipment & Services
DTM,,,809930.0,,83652269.62173462,,100.23940628566099,0.0,,,Energy,Oil & Gas Midstream
DTSQ,,,6420.0,,66765.65766334532,,10.324595547793956,0.0,,,Financial Services,Shell Companies
DTSQR,,700.0,,101.49999707937236,,0.1449999958276748,0.1449999958276748,0.0,0.0,,Unknown,Unknown
DUK-A,,,,,,,,0.0,0.0,,Unknown,Unknown
DUKH,,,1140.1,,27690.495278167724,,23.901668248551616,0.0,,,Unknown,Unknown
DVN,,,7841960.0,,261982641.86878204,,32.54683055234759,0.0,,,Energy,Oil & Gas E&P
DVQQ,,,766.8,,18427.658330535887,,21.496380988131747,0.0,,,Unknown,Unknown
DVSP,,,741.7,,17760.020940589904,,21.740934779135028,0.0,,,Unknown,Unknown
DWUS,,,1740.1,,87777.1516292572,,48.107579820611505,0.0,,,Unknown,Unknown
DX-C,,,,,,,,0.0,0.0,,Unknown,Unknown
DXJS,,,12471.9,,448829.2702373505,,34.819951389612775,0.0,,,Unknown,Unknown
DXR,,,2048.7,,19438.045204353333,,8.320561821541089,0.0,,,Unknown,Unknown
DYCQ,,,1410.0,,15420.759887695312,,10.761809027596806,0.0,,,Financial Services,Shell Companies
DYCQR,,,66300.0,,15249.000276625155,,0.2300000041723251,0.0,0.0,,Unknown,Unknown
DYFI,,,4880.1,,112828.09228515625,,22.842191910475826,0.0,,,Unknown,Unknown
DYNXU,,,54.1,,564.8039772987365,,10.184872037909004,0.0,,,Financial Services,Shell Companies
DYTA,,,5750.4,,161033.85917892455,,27.550910135333456,0.0,,,Unknown,Unknown
EA,,,1948390.0,,294016417.78671265,,147.4000964218311,0.0,,,Communication Services,Electronic Gaming & Multimedia
EAI,,1782.0,,36477.5387763977,,20.46999931335449,20.46999931335449,0.0,0.0,,Unknown,Unknown
EBI,,,7507.5,,388036.1418056488,,47.83666413553645,0.0,,,Unknown,Unknown
EBTC,,,,,,,38.25304824036437,0.0,,,Unknown,Unknown
ECC-D,,,,,,,,0.0,0.0,,Unknown,Unknown
ECDA,,,6275110.0,,1707331.6793107986,,0.4138202245315809,0.0,,,Consumer Cyclical,Auto Manufacturers
ECF-A,,,,,,,,0.0,0.0,,Unknown,Unknown
ECOR,,,192500.0,,1383775.6030893326,,6.318651692251141,0.0,,,Healthcare,Medical Devices
ECPG,,,231330.0,,9102426.903266907,,36.40337084652333,0.0,,,Financial Services,Credit Services
EDRY,,,3895.3,,38850.50713338852,,9.435448314366715,0.0,,,Industrials,Marine Shipping
EDTK,,,5310.4,,5008.788106179237,,0.9682359521308642,0.0,,,Consumer Defensive,Education & Training Services
EDU,,,1072560.0,,55016113.11100006,,48.31797747665577,0.0,,,Consumer Defensive,Education & Training Services
EFC-A,,,,,,,,0.0,0.0,,Unknown,Unknown
EFC-B,,,,,,,,0.0,0.0,,Unknown,Unknown
EFC-C,,,,,,,,0.0,0.0,,Unknown,Unknown
EFC-D,,,,,,,,0.0,0.0,,Unknown,Unknown
EFRA,,,111.8,,3761.6000106811525,,31.630022649014933,0.0,,,Unknown,Unknown
EFSCP,,,1472.1,,30096.250638008118,,18.81218074412828,0.0,,,Unknown,Unknown
EGHA,,,30286.7,,302201.59516162873,,9.989307770362267,0.0,0.0,,Unknown,Unknown
EGHAR,,100.0,,25.0,,0.25,0.25,0.0,0.0,,Unknown,Unknown
EGHAU,,,2450.0,,24924.900112152096,,10.135850967244899,0.0,,,Unknown,Unknown
EHLD,,,16795.0,,135928.35414409637,,6.623841483941239,0.0,,,Industrials,Marine Shipping
EHLS,,,8460.2,,190139.80290603638,,21.19515731897247,0.0,,,Unknown,Unknown
EKG,,,569.6,,9967.453981018067,,16.51475281661816,0.0,,,Unknown,Unknown
ELAN,,,4145910.0,,61252404.449214935,,11.903146090132466,0.0,,,Unknown,Unknown
ELIS,,,1277.6,,32787.52385635376,,26.096193484770946,0.0,,,Unknown,Unknown
ELME,,,619260.0,,10076320.152988434,,16.002200941021524,0.0,,,Unknown,Unknown
ELS,,,1575470.0,,97250067.91175842,,63.5898551940918,0.0,,,Real Estate,REIT - Residential
ELTK,,,17018.7,,176855.78863773347,,9.402120054437873,0.0,,,Technology,Electronic Components
EMCB,,,3522.2,,232830.85196990968,,64.65602707594968,0.0,,,Unknown,Unknown
EMCGR,,,1000.0,,100.0000014901161,,0.1000000014901161,0.0,0.0,,Unknown,Unknown
EMEQ,,,22740.1,,706321.8121419906,,27.396550467844758,0.0,,,Unknown,Unknown
EMIF,,,180.5,,4289.244956970215,,22.18947305572167,0.0,,,Unknown,Unknown
EMN,,,1119690.0,,88841766.32728577,,79.96777995248858,0.0,,,Unknown,Unknown
EMP,,8933.0,,183171.15750312805,,20.5049991607666,20.5049991607666,0.0,0.0,,Unknown,Unknown
ENS,,,346910.0,,30591114.217529297,,88.64107256257132,0.0,,,Unknown,Unknown
ENTG,,,2108400.0,,183596302.92114258,,80.66771728001284,0.0,,,Technology,Semiconductor Equipment & Materials
EOG,,,2859390.0,,343745136.7240143,,115.84158925260051,0.0,,,Energy,Oil & Gas E&P
EP-C,,,,,,,,0.0,0.0,,Unknown,Unknown
EPR-C,,,,,,,,0.0,0.0,,Unknown,Unknown
EPR-E,,,,,,,,0.0,0.0,,Unknown,Unknown
EPR-G,,,,,,,,0.0,0.0,,Unknown,Unknown
EQH-A,,,,,,,,0.0,0.0,,Unknown,Unknown
EQH-C,,,,,,,,0.0,0.0,,Unknown,Unknown
EQRR,,,230.1,,13931.734827804565,,57.44286402155844,0.0,,,Unknown,Unknown
EQT,,,7920180.0,,449084548.2584381,,53.920467076676616,0.0,,,Energy,Oil & Gas E&P
EQV,,,39892.2,,418090.7727397919,,10.48557775285509,0.0,0.0,,Financial Services,Shell Companies
ERET,,,1802.6,,47753.92326278686,,25.737773188044518,0.0,,,Unknown,Unknown
ERJ,,,2709920.0,,148466808.69853973,,49.03191037124462,0.0,,,Industrials,Aerospace & Defense
ESGE,,,376900.0,,14876592.947120667,,36.261766412284935,0.0,,,Unknown,Unknown
ESGR,,,,,,,334.1157684326172,0.0,,,Unknown,Unknown
ESGRO,,,84866.66666666667,,1637885.4422887166,,19.939973696540385,0.0,,,Unknown,Unknown
ESGRP,,,82566.66666666667,,1648971.0680643718,,20.460413091322955,0.0,,,Unknown,Unknown
ESHA,,,720.0,,7992.000274658205,,10.946292148547226,0.0,,,Financial Services,Shell Companies
ESHAR,,,40.0,,4.844000041484832,,0.1211000010371208,0.0,0.0,,Unknown,Unknown
ESMV,,,1070.1,,30615.401653671266,,28.24150728375724,0.0,,,Unknown,Unknown
ESN,,,96420.4,,1557231.3949645995,,15.390662846940288,0.0,,,Unknown,Unknown
ET-I,,,,,,,,0.0,0.0,,Unknown,Unknown
ETEC,,,300.1,,6172.6438858032225,,19.265905508834326,0.0,,,Unknown,Unknown
ETHA,,,40311050.0,,926929288.6463737,,16.98067405786407,0.0,,,Unknown,Unknown
ETI-,,,,,,,,0.0,0.0,,Unknown,Unknown
