date,symbol,total_market_volume,Close,Open,High,Low,total_off_exchange_volume,short_volume,short_exempt_volume,on_exchange_volume,off_exchange_pct,on_exchange_pct,short_pct_of_off_exchange
2025-01-27,MSFT,35647800,432.8956604003906,422.3860783898249,433.5332238334213,421.8780219291722,11765518,4070647,53632,23882282,33.0,67.0,34.6
2025-01-28,MSFT,23491700,445.4872741699219,432.93552501884864,446.66274757404807,429.72785612913765,8343238,3196230,7637,15148462,35.5,64.5,38.3
2025-01-29,MSFT,23581400,440.6358947753906,444.97921209968376,445.16848684550723,438.7132938317083,7150384,2876889,8103,16431016,30.3,69.7,40.2
2025-01-30,MSFT,54586300,413.4006042480469,417.1661258658952,421.24045777086803,411.57762641112805,22070826,10077746,20694,32515474,40.4,59.6,45.7
2025-01-31,MSFT,34161900,413.4703674316406,417.37536767699305,419.078810069406,413.32094799383236,12357799,4160491,24583,21804101,36.2,63.8,33.7
2025-02-03,MSFT,25679100,409.3462219238281,410.02361028085903,413.819015846871,407.09486781879804,9128509,2607050,41493,16550591,35.5,64.5,28.6
2025-02-04,MSFT,20532100,410.7906494140625,411.1094311345796,412.3347312724244,408.1707172498281,7809019,1911081,12149,12723081,38.0,62.0,24.5
2025-02-05,MSFT,16316700,411.7071533203125,410.7707509847515,412.2450632912695,408.82820710975375,6169485,1928512,18480,10147215,37.8,62.2,31.3
2025-02-06,MSFT,16309800,414.2274475097656,412.41441067873023,416.59833715024297,412.41441067873023,5954588,1660007,8550,10355212,36.5,63.5,27.9
2025-02-07,MSFT,22886800,408.1806945800781,414.8849302333569,417.0466023053385,406.5370200109021,8084690,2984740,5677,14802110,35.3,64.7,36.9
2025-02-10,MSFT,20817900,410.6412353515625,412.1255190561223,413.8688167120759,409.34622639599064,6374131,2039443,12775,14443769,30.6,69.4,32.0
2025-02-11,MSFT,18140600,409.8642272949219,408.0711332799312,410.9101937368833,407.7324086942097,4443606,1074995,12107,13696994,24.5,75.5,24.2
2025-02-12,MSFT,19121700,407.4734191894531,405.65041091349894,409.17686151888216,402.82129152637,5358707,1477557,10601,13762993,28.0,72.0,27.6
2025-02-13,MSFT,23891700,408.9676818847656,405.4412312140984,409.425911619151,404.80366775695455,6115025,1482688,14708,17776675,25.6,74.4,24.2
2025-02-14,MSFT,22758500,406.86572265625,406.22818963820515,407.3438952203064,404.3255012113121,8583194,3382827,20378,14175306,37.7,62.3,39.4
2025-02-18,MSFT,21423100,408.0711364746094,406.4374029097933,409.0274512633779,404.94314775203674,6726041,1931854,24494,14697059,31.4,68.6,28.7
2025-02-19,MSFT,24114200,413.18145751953125,406.31786140389937,413.8987012007662,406.0887313388178,10465786,5037862,13643,13648414,43.4,56.6,48.1
2025-02-20,MSFT,23508700,415.3674621582031,414.52900508229465,418.5416276159257,411.78404435480104,9476034,3230015,7951,14032666,40.3,59.7,34.1
2025-02-21,MSFT,27524800,407.4619445800781,416.57521868274245,417.28390907488637,407.14255413255484,8951970,2913868,13363,18572830,32.5,67.5,32.6
2025-02-24,MSFT,26443700,403.2596740722656,407.7614192904554,408.6198287275297,398.58825743588903,9670247,3386998,25223,16773453,36.6,63.4,35.0
2025-02-25,MSFT,29387400,397.17083740234375,400.3649855487621,401.18349019975926,395.9730546936776,11586829,3702589,20280,17800571,39.4,60.6,32.0
2025-02-26,MSFT,19619000,398.99749755859375,397.28064827533655,402.860400830509,393.5275288045757,6217519,1944724,18576,13401481,31.7,68.3,31.3
2025-02-27,MSFT,21127400,391.8106994628906,400.53467393026557,404.9964840093174,391.45137377356565,6431247,2654381,16367,14696153,30.4,69.6,41.3
