sector,signal_type,analysis_days,holding_days,volume_threshold,price_threshold,hit_rate,avg_return,trade_count,tickers_count
TECH,SELL_STRONG,2,5,1.2,1.5,61.224489795918366,0.01695666721640694,49,9
TECH,BUY_STRONG,2,5,1.2,1.5,53.70370370370371,0.42009268506079467,54,9
TECH,BUY_MODERATE,2,5,1.2,1.5,68.0,4.733623607907795,25,9
NON_TECH,SELL_STRONG,2,5,1.2,1.5,43.96551724137931,-2.648792356331261,116,20
NON_TECH,BUY_STRONG,2,5,1.2,1.5,54.88721804511278,1.7598551902408601,133,20
NON_TECH,BUY_MODERATE,2,5,1.2,1.5,62.857142857142854,2.4782219476959573,35,20
TECH,BUY_STRONG,2,5,1.2,2.0,44.44444444444444,-0.24526741760809756,36,9
TECH,SELL_STRONG,2,5,1.2,2.0,63.1578947368421,0.4683565148900117,38,9
TECH,BUY_MODERATE,2,5,1.2,2.0,70.0,4.786654896447601,30,9
NON_TECH,SELL_STRONG,2,5,1.2,2.0,45.97701149425287,-1.7252577204953647,87,20
NON_TECH,BUY_STRONG,2,5,1.2,2.0,53.98230088495575,1.5153759809701022,113,20
NON_TECH,BUY_MODERATE,2,5,1.2,2.0,61.904761904761905,3.068330938706117,42,20
TECH,BUY_STRONG,2,5,1.2,2.5,46.875,0.27238802369814785,32,9
TECH,BUY_MODERATE,2,5,1.2,2.5,73.52941176470588,4.890191708126646,34,9
TECH,SELL_STRONG,2,5,1.2,2.5,64.28571428571429,0.5601057867241599,28,9
NON_TECH,SELL_STRONG,2,5,1.2,2.5,50.0,-0.4758416533418711,74,20
NON_TECH,BUY_STRONG,2,5,1.2,2.5,57.47126436781609,2.358531387712753,87,20
NON_TECH,BUY_MODERATE,2,5,1.2,2.5,61.016949152542374,4.192434538175534,59,20
TECH,BUY_STRONG,2,5,1.3,0.5,63.1578947368421,2.3121144664398328,57,9
TECH,SELL_STRONG,2,5,1.3,0.5,50.90909090909091,-1.040038818172761,55,9
TECH,BUY_MODERATE,2,5,1.3,0.5,57.14285714285714,1.6921077898392827,7,9
NON_TECH,SELL_STRONG,2,5,1.3,0.5,43.07692307692308,-2.009725565570699,130,20
NON_TECH,BUY_STRONG,2,5,1.3,0.5,54.3046357615894,2.5267805514584727,151,20
NON_TECH,BUY_MODERATE,2,5,1.3,0.5,90.0,9.867405404883602,10,20
TECH,BUY_STRONG,2,5,1.3,1.0,60.78431372549019,1.8909607294418287,51,9
TECH,SELL_STRONG,2,5,1.3,1.0,53.06122448979592,-0.9303232375400692,49,9
TECH,BUY_MODERATE,2,5,1.3,1.0,58.333333333333336,2.707292526662352,12,9
NON_TECH,SELL_STRONG,2,5,1.3,1.0,41.5929203539823,-2.6971374495557674,113,20
NON_TECH,BUY_STRONG,2,5,1.3,1.0,54.47761194029851,2.1027440410323734,134,20
NON_TECH,BUY_MODERATE,2,5,1.3,1.0,68.75,3.8662432440697327,16,20
TECH,BUY_STRONG,2,5,1.3,1.5,53.48837209302325,0.803407122983338,43,9
TECH,SELL_STRONG,2,5,1.3,1.5,55.00000000000001,-0.8370028761940904,40,9
TECH,BUY_MODERATE,2,5,1.3,1.5,62.5,2.8827361114733607,16,9
NON_TECH,SELL_STRONG,2,5,1.3,1.5,40.65934065934066,-3.006084011423125,91,20
NON_TECH,BUY_STRONG,2,5,1.3,1.5,56.60377358490566,1.699447502491669,106,20
NON_TECH,BUY_MODERATE,2,5,1.3,1.5,61.53846153846154,2.808838208088728,26,20
TECH,BUY_STRONG,2,5,1.3,2.0,44.827586206896555,0.211666702479931,29,9
TECH,SELL_STRONG,2,5,1.3,2.0,59.375,-0.30628955040444317,32,9
TECH,BUY_MODERATE,2,5,1.3,2.0,68.42105263157895,3.6838633348325605,19,9
NON_TECH,BUY_STRONG,2,5,1.3,2.0,56.52173913043478,1.5699517202875706,92,20
NON_TECH,SELL_STRONG,2,5,1.3,2.0,43.93939393939394,-1.731270075096629,66,20
NON_TECH,BUY_MODERATE,2,5,1.3,2.0,63.33333333333333,2.909323155746596,30,20
TECH,BUY_STRONG,2,5,1.3,2.5,48.0,0.947375126566009,25,9
TECH,BUY_MODERATE,2,5,1.3,2.5,72.72727272727273,4.069462455800346,22,9
TECH,SELL_STRONG,2,5,1.3,2.5,56.52173913043478,-0.899367754476439,23,9
NON_TECH,BUY_STRONG,2,5,1.3,2.5,59.72222222222222,2.328190120993977,72,20
NON_TECH,SELL_STRONG,2,5,1.3,2.5,46.42857142857143,-0.20382011268475791,56,20
NON_TECH,BUY_MODERATE,2,5,1.3,2.5,62.22222222222222,4.663794500388249,45,20
TECH,SELL_STRONG,2,5,1.4,0.5,42.5,-2.4150290070893865,40,9
TECH,BUY_STRONG,2,5,1.4,0.5,69.76744186046511,2.761508670603081,43,9
NON_TECH,SELL_STRONG,2,5,1.4,0.5,37.86407766990291,-2.753637739557065,103,20
NON_TECH,BUY_STRONG,2,5,1.4,0.5,55.38461538461539,2.5182466616976638,130,20
NON_TECH,BUY_MODERATE,2,5,1.4,0.5,100.0,12.185494280330792,7,20
TECH,SELL_STRONG,2,5,1.4,1.0,45.714285714285715,-2.2947156943636284,35,9
TECH,BUY_STRONG,2,5,1.4,1.0,68.42105263157895,2.337683384312635,38,9
TECH,BUY_MODERATE,2,5,1.4,1.0,66.66666666666666,4.73341002095798,9,9
NON_TECH,SELL_STRONG,2,5,1.4,1.0,36.666666666666664,-3.3940895725869376,90,20
NON_TECH,BUY_STRONG,2,5,1.4,1.0,56.03448275862068,2.1928609781378823,116,20
NON_TECH,BUY_MODERATE,2,5,1.4,1.0,72.72727272727273,5.28682369482629,11,20
TECH,SELL_STRONG,2,5,1.4,1.5,48.275862068965516,-1.9195673672804063,29,9
TECH,BUY_STRONG,2,5,1.4,1.5,61.29032258064516,1.2606699532367003,31,9
TECH,BUY_MODERATE,2,5,1.4,1.5,66.66666666666666,4.362784999474141,12,9
NON_TECH,SELL_STRONG,2,5,1.4,1.5,36.986301369863014,-3.548546485923778,73,20
NON_TECH,BUY_STRONG,2,5,1.4,1.5,56.98924731182796,1.6333998007785566,93,20
NON_TECH,BUY_MODERATE,2,5,1.4,1.5,58.82352941176471,1.7921298289371457,17,20
TECH,SELL_STRONG,2,5,1.4,2.0,50.0,-1.617307387053489,22,9
TECH,BUY_STRONG,2,5,1.4,2.0,55.00000000000001,2.044055864208111,20,9
TECH,BUY_MODERATE,2,5,1.4,2.0,73.33333333333333,5.081536371462306,15,9
NON_TECH,BUY_STRONG,2,5,1.4,2.0,57.49999999999999,1.4761519036926258,80,20
NON_TECH,SELL_STRONG,2,5,1.4,2.0,38.88888888888889,-3.0402724481394308,54,20
NON_TECH,BUY_MODERATE,2,5,1.4,2.0,61.904761904761905,2.129338493048686,21,20
TECH,BUY_STRONG,2,5,1.4,2.5,55.55555555555556,2.578116642144451,18,9
TECH,BUY_MODERATE,2,5,1.4,2.5,75.0,5.682033102596467,16,9
TECH,SELL_STRONG,2,5,1.4,2.5,43.75,-2.337629656657935,16,9
NON_TECH,BUY_STRONG,2,5,1.4,2.5,60.9375,2.670342302884476,64,20
NON_TECH,SELL_STRONG,2,5,1.4,2.5,42.22222222222222,-1.3198079760888186,45,20
NON_TECH,BUY_MODERATE,2,5,1.4,2.5,54.83870967741935,2.002472166515315,31,20
TECH,SELL_STRONG,2,5,1.5,0.5,38.23529411764706,-3.140464398407855,34,9
TECH,BUY_STRONG,2,5,1.5,0.5,60.71428571428571,1.6026394166593732,28,9
NON_TECH,SELL_STRONG,2,5,1.5,0.5,35.80246913580247,-3.234443274696747,81,20
NON_TECH,BUY_STRONG,2,5,1.5,0.5,55.140186915887845,2.7457986511622092,107,20
NON_TECH,BUY_MODERATE,2,5,1.5,0.5,100.0,10.515891641105748,5,20
TECH,SELL_STRONG,2,5,1.5,1.0,41.37931034482759,-3.1203337436213308,29,9
TECH,BUY_STRONG,2,5,1.5,1.0,57.692307692307686,0.9097739079015583,26,9
TECH,BUY_MODERATE,2,5,1.5,1.0,75.0,6.113852283104032,8,9
NON_TECH,SELL_STRONG,2,5,1.5,1.0,34.72222222222222,-3.8256746924553786,72,20
NON_TECH,BUY_STRONG,2,5,1.5,1.0,55.55555555555556,2.63443035308353,99,20
NON_TECH,BUY_MODERATE,2,5,1.5,1.0,85.71428571428571,7.016720144274619,7,20
TECH,SELL_STRONG,2,5,1.5,1.5,43.47826086956522,-2.8626992571053633,23,9
TECH,BUY_STRONG,2,5,1.5,1.5,50.0,-0.58855361599583,22,9
TECH,BUY_MODERATE,2,5,1.5,1.5,72.72727272727273,5.333049824536376,11,9
NON_TECH,SELL_STRONG,2,5,1.5,1.5,35.08771929824561,-4.019595124653319,57,20
NON_TECH,BUY_STRONG,2,5,1.5,1.5,56.79012345679012,1.9339411109641622,81,20
NON_TECH,BUY_MODERATE,2,5,1.5,1.5,66.66666666666666,3.4192215733803537,12,20
TECH,SELL_STRONG,2,5,1.5,2.0,43.75,-2.859711986091772,16,9
TECH,BUY_STRONG,2,5,1.5,2.0,38.46153846153847,-0.7004524239838312,13,9
TECH,BUY_MODERATE,2,5,1.5,2.0,78.57142857142857,5.895226689153216,14,9
NON_TECH,BUY_STRONG,2,5,1.5,2.0,56.52173913043478,1.7461196474599645,69,20
NON_TECH,SELL_STRONG,2,5,1.5,2.0,38.095238095238095,-3.613771144725796,42,20
NON_TECH,BUY_MODERATE,2,5,1.5,2.0,66.66666666666666,3.270892764217345,15,20
TECH,BUY_STRONG,2,5,1.5,2.5,36.36363636363637,-0.3255362943047197,11,9
TECH,BUY_MODERATE,2,5,1.5,2.5,80.0,6.481510514516927,15,9
TECH,SELL_STRONG,2,5,1.5,2.5,33.33333333333333,-3.8449585672696247,12,9
NON_TECH,BUY_STRONG,2,5,1.5,2.5,61.111111111111114,3.2572618257288526,54,20
NON_TECH,SELL_STRONG,2,5,1.5,2.5,40.0,-1.6759151760926903,35,20
NON_TECH,BUY_MODERATE,2,5,1.5,2.5,56.00000000000001,2.6569568108485004,25,20
TECH,SELL_STRONG,2,5,1.6,0.5,37.93103448275862,-3.166347376435156,29,9
TECH,BUY_STRONG,2,5,1.6,0.5,63.63636363636363,2.1910485980646808,22,9
NON_TECH,SELL_STRONG,2,5,1.6,0.5,34.78260869565217,-3.1467860011394206,69,20
NON_TECH,BUY_STRONG,2,5,1.6,0.5,57.47126436781609,2.401760552299863,87,20
NON_TECH,BUY_MODERATE,2,5,1.6,0.5,100.0,10.515891641105748,5,20
TECH,SELL_STRONG,2,5,1.6,1.0,41.66666666666667,-3.147415122323793,24,9
TECH,BUY_STRONG,2,5,1.6,1.0,60.0,1.349164354820052,20,9
TECH,BUY_MODERATE,2,5,1.6,1.0,83.33333333333334,7.667009619002669,6,9
NON_TECH,SELL_STRONG,2,5,1.6,1.0,32.78688524590164,-3.865984746566211,61,20
NON_TECH,BUY_STRONG,2,5,1.6,1.0,56.79012345679012,2.035018886677617,81,20
NON_TECH,BUY_MODERATE,2,5,1.6,1.0,85.71428571428571,7.016720144274619,7,20
TECH,SELL_STRONG,2,5,1.6,1.5,44.44444444444444,-2.827242626898656,18,9
TECH,BUY_STRONG,2,5,1.6,1.5,55.55555555555556,-0.04300249295743283,18,9
TECH,BUY_MODERATE,2,5,1.6,1.5,87.5,8.39947436547528,8,9
NON_TECH,SELL_STRONG,2,5,1.6,1.5,32.608695652173914,-4.119422038891105,46,20
NON_TECH,BUY_STRONG,2,5,1.6,1.5,58.46153846153847,0.8275994990681332,65,20
NON_TECH,BUY_MODERATE,2,5,1.6,1.5,80.0,6.35487668621568,10,20
TECH,SELL_STRONG,2,5,1.6,2.0,42.857142857142854,-3.174072923636491,14,9
TECH,BUY_STRONG,2,5,1.6,2.0,40.0,-0.316503900795043,10,9
TECH,BUY_MODERATE,2,5,1.6,2.0,90.0,8.227424193861324,10,9
NON_TECH,BUY_STRONG,2,5,1.6,2.0,58.18181818181818,0.5635320120990832,55,20
NON_TECH,SELL_STRONG,2,5,1.6,2.0,35.294117647058826,-4.407374904531231,34,20
NON_TECH,BUY_MODERATE,2,5,1.6,2.0,75.0,5.4887822351491105,12,20
TECH,BUY_STRONG,2,5,1.6,2.5,37.5,0.29499290831093306,8,9
TECH,BUY_MODERATE,2,5,1.6,2.5,90.0,8.227424193861324,10,9
TECH,SELL_STRONG,2,5,1.6,2.5,36.36363636363637,-3.7511564057840086,11,9
NON_TECH,BUY_STRONG,2,5,1.6,2.5,66.66666666666666,2.147406691244373,42,20
NON_TECH,SELL_STRONG,2,5,1.6,2.5,37.03703703703704,-2.101088512548983,27,20
NON_TECH,BUY_MODERATE,2,5,1.6,2.5,60.0,3.9660285485323605,20,20
TECH,SELL_STRONG,2,5,1.7,0.5,40.909090909090914,-2.8963472428146924,22,9
TECH,BUY_STRONG,2,5,1.7,0.5,68.75,2.5767198898606827,16,9
NON_TECH,SELL_STRONG,2,5,1.7,0.5,40.0,-2.6238000422410437,50,20
NON_TECH,BUY_STRONG,2,5,1.7,0.5,55.88235294117647,1.516084371666994,68,20
TECH,SELL_STRONG,2,5,1.7,1.0,44.44444444444444,-2.8509481122018006,18,9
TECH,BUY_STRONG,2,5,1.7,1.0,64.28571428571429,1.429124012624929,14,9
NON_TECH,SELL_STRONG,2,5,1.7,1.0,37.77777777777778,-3.456142543028414,45,20
NON_TECH,BUY_STRONG,2,5,1.7,1.0,55.55555555555556,1.463432972034856,63,20
NON_TECH,BUY_MODERATE,2,5,1.7,1.0,83.33333333333334,7.506471864974519,6,20
TECH,SELL_STRONG,2,5,1.7,1.5,46.15384615384615,-2.262486530392454,13,9
TECH,BUY_STRONG,2,5,1.7,1.5,58.333333333333336,-0.6457996494071526,12,9
TECH,BUY_MODERATE,2,5,1.7,1.5,100.0,9.960962860810229,6,9
NON_TECH,SELL_STRONG,2,5,1.7,1.5,34.285714285714285,-3.95502369458637,35,20
NON_TECH,BUY_STRONG,2,5,1.7,1.5,60.37735849056604,1.623820102147757,53,20
NON_TECH,BUY_MODERATE,2,5,1.7,1.5,77.77777777777779,6.607839671342398,9,20
TECH,SELL_STRONG,2,5,1.7,2.0,50.0,-2.157684155759001,10,9
TECH,BUY_MODERATE,2,5,1.7,2.0,100.0,9.492712324475109,7,9
TECH,BUY_STRONG,2,5,1.7,2.0,50.0,0.45951256428807535,6,9
NON_TECH,SELL_STRONG,2,5,1.7,2.0,40.0,-4.006354282812081,25,20
NON_TECH,BUY_STRONG,2,5,1.7,2.0,59.09090909090909,1.4360642445027632,44,20
NON_TECH,BUY_MODERATE,2,5,1.7,2.0,80.0,6.245562874780189,10,20
TECH,BUY_MODERATE,2,5,1.7,2.5,100.0,9.492712324475109,7,9
TECH,BUY_STRONG,2,5,1.7,2.5,40.0,0.39289563521931187,5,9
TECH,SELL_STRONG,2,5,1.7,2.5,42.857142857142854,-2.6289344414718885,7,9
NON_TECH,SELL_STRONG,2,5,1.7,2.5,38.095238095238095,-2.4716182564572144,21,20
NON_TECH,BUY_STRONG,2,5,1.7,2.5,68.57142857142857,3.129757304763503,35,20
NON_TECH,BUY_MODERATE,2,5,1.7,2.5,61.111111111111114,4.2172673831477665,18,20
TECH,SELL_STRONG,2,6,1.2,0.5,52.85714285714286,0.14241312589333055,70,9
TECH,BUY_STRONG,2,6,1.2,0.5,60.0,1.9000126181470478,75,9
TECH,BUY_MODERATE,2,6,1.2,0.5,72.72727272727273,6.858185111509135,11,9
NON_TECH,SELL_STRONG,2,6,1.2,0.5,43.63636363636363,-1.919513591377212,165,20
NON_TECH,BUY_STRONG,2,6,1.2,0.5,53.1578947368421,2.6556321706582056,190,20
NON_TECH,BUY_MODERATE,2,6,1.2,0.5,84.61538461538461,10.124821452056256,13,20
TECH,SELL_STRONG,2,6,1.2,1.0,54.83870967741935,0.21351653847409025,62,9
TECH,BUY_STRONG,2,6,1.2,1.0,57.8125,1.766426760974941,64,9
TECH,BUY_MODERATE,2,6,1.2,1.0,70.0,5.291117583941427,20,9
NON_TECH,SELL_STRONG,2,6,1.2,1.0,41.843971631205676,-2.5372336125664665,141,20
NON_TECH,BUY_STRONG,2,6,1.2,1.0,55.42168674698795,2.7446998317763978,166,20
NON_TECH,BUY_MODERATE,2,6,1.2,1.0,70.0,4.584294941720802,20,20
TECH,SELL_STRONG,2,6,1.2,1.5,57.14285714285714,0.19106141393037696,49,9
TECH,BUY_STRONG,2,6,1.2,1.5,57.407407407407405,1.2630041943735224,54,9
TECH,BUY_MODERATE,2,6,1.2,1.5,72.0,5.272834501744055,25,9
NON_TECH,SELL_STRONG,2,6,1.2,1.5,42.608695652173914,-2.68690760130251,115,20
NON_TECH,BUY_STRONG,2,6,1.2,1.5,55.3030303030303,1.9652747237089598,132,20
NON_TECH,BUY_MODERATE,2,6,1.2,1.5,62.857142857142854,2.4391498269303304,35,20
TECH,BUY_STRONG,2,6,1.2,2.0,47.22222222222222,-0.08386926330548682,36,9
TECH,SELL_STRONG,2,6,1.2,2.0,57.89473684210527,0.8618408836954807,38,9
TECH,BUY_MODERATE,2,6,1.2,2.0,73.33333333333333,4.829026857635445,30,9
NON_TECH,SELL_STRONG,2,6,1.2,2.0,46.51162790697674,-1.8748172512931638,86,20
NON_TECH,BUY_STRONG,2,6,1.2,2.0,56.25,1.9188873385489715,112,20
NON_TECH,BUY_MODERATE,2,6,1.2,2.0,59.523809523809526,2.435366485424121,42,20
TECH,BUY_STRONG,2,6,1.2,2.5,50.0,0.24625553693838934,32,9
TECH,BUY_MODERATE,2,6,1.2,2.5,73.52941176470588,4.8588447280764635,34,9
TECH,SELL_STRONG,2,6,1.2,2.5,60.71428571428571,1.4116121637384602,28,9
NON_TECH,SELL_STRONG,2,6,1.2,2.5,50.68493150684932,-0.2931642087825922,73,20
NON_TECH,BUY_STRONG,2,6,1.2,2.5,62.7906976744186,3.1944890477268095,86,20
NON_TECH,BUY_MODERATE,2,6,1.2,2.5,59.32203389830508,4.658778000029624,59,20
TECH,BUY_STRONG,2,6,1.3,0.5,61.40350877192983,2.754566663495417,57,9
TECH,SELL_STRONG,2,6,1.3,0.5,47.27272727272727,-0.7785282367962786,55,9
TECH,BUY_MODERATE,2,6,1.3,0.5,57.14285714285714,1.4137743295166343,7,9
NON_TECH,SELL_STRONG,2,6,1.3,0.5,40.0,-2.10639868338095,130,20
NON_TECH,BUY_STRONG,2,6,1.3,0.5,54.966887417218544,2.724826297603755,151,20
NON_TECH,BUY_MODERATE,2,6,1.3,0.5,90.0,12.410865238851855,10,20
TECH,BUY_STRONG,2,6,1.3,1.0,58.82352941176471,2.4327431839101266,51,9
TECH,SELL_STRONG,2,6,1.3,1.0,48.97959183673469,-0.7171900156566043,49,9
TECH,BUY_MODERATE,2,6,1.3,1.0,58.333333333333336,2.735577882457992,12,9
NON_TECH,SELL_STRONG,2,6,1.3,1.0,38.93805309734513,-2.900141169053691,113,20
NON_TECH,BUY_STRONG,2,6,1.3,1.0,56.71641791044776,2.65057450074402,134,20
NON_TECH,BUY_MODERATE,2,6,1.3,1.0,68.75,4.806831414088544,16,20
TECH,BUY_STRONG,2,6,1.3,1.5,55.81395348837209,1.679264311165782,43,9
TECH,SELL_STRONG,2,6,1.3,1.5,52.5,-0.744058219992386,40,9
TECH,BUY_MODERATE,2,6,1.3,1.5,62.5,2.990095488387415,16,9
NON_TECH,SELL_STRONG,2,6,1.3,1.5,39.56043956043956,-3.0751446021634345,91,20
NON_TECH,BUY_STRONG,2,6,1.3,1.5,55.660377358490564,1.5761516444954853,106,20
NON_TECH,BUY_MODERATE,2,6,1.3,1.5,61.53846153846154,2.3917837703271467,26,20
TECH,BUY_STRONG,2,6,1.3,2.0,48.275862068965516,0.6222781588288706,29,9
TECH,SELL_STRONG,2,6,1.3,2.0,53.125,-0.02597391423699047,32,9
TECH,BUY_MODERATE,2,6,1.3,2.0,68.42105263157895,3.453258001248303,19,9
NON_TECH,BUY_STRONG,2,6,1.3,2.0,55.434782608695656,1.3403418493668575,92,20
NON_TECH,SELL_STRONG,2,6,1.3,2.0,45.45454545454545,-1.9448058602551894,66,20
NON_TECH,BUY_MODERATE,2,6,1.3,2.0,60.0,2.2010087562677723,30,20
TECH,BUY_STRONG,2,6,1.3,2.5,52.0,1.1578214906825293,25,9
TECH,BUY_MODERATE,2,6,1.3,2.5,68.18181818181817,3.7755116483066145,22,9
TECH,SELL_STRONG,2,6,1.3,2.5,52.17391304347826,-0.04697819146948995,23,9
NON_TECH,BUY_STRONG,2,6,1.3,2.5,61.111111111111114,2.437026367924096,72,20
NON_TECH,SELL_STRONG,2,6,1.3,2.5,50.0,0.12102528546557718,56,20
NON_TECH,BUY_MODERATE,2,6,1.3,2.5,60.0,5.274851267332082,45,20
TECH,SELL_STRONG,2,6,1.4,0.5,40.0,-2.030370903317896,40,9
TECH,BUY_STRONG,2,6,1.4,0.5,62.7906976744186,2.387466595617706,43,9
NON_TECH,SELL_STRONG,2,6,1.4,0.5,33.00970873786408,-3.0209764923527,103,20
NON_TECH,BUY_STRONG,2,6,1.4,0.5,56.92307692307692,2.7247730478505003,130,20
NON_TECH,BUY_MODERATE,2,6,1.4,0.5,100.0,13.149785708094422,7,20
TECH,SELL_STRONG,2,6,1.4,1.0,42.857142857142854,-1.9425484439005585,35,9
TECH,BUY_STRONG,2,6,1.4,1.0,60.526315789473685,2.022059214671653,38,9
TECH,BUY_MODERATE,2,6,1.4,1.0,66.66666666666666,4.76217817954575,9,9
NON_TECH,SELL_STRONG,2,6,1.4,1.0,32.22222222222222,-3.817032317231578,90,20
NON_TECH,BUY_STRONG,2,6,1.4,1.0,58.620689655172406,2.781247435582527,116,20
NON_TECH,BUY_MODERATE,2,6,1.4,1.0,72.72727272727273,5.390642485800718,11,20
TECH,SELL_STRONG,2,6,1.4,1.5,48.275862068965516,-1.6240863593956232,29,9
TECH,BUY_STRONG,2,6,1.4,1.5,58.06451612903226,1.1493098819832481,31,9
TECH,BUY_MODERATE,2,6,1.4,1.5,66.66666666666666,4.473561752821576,12,9
NON_TECH,SELL_STRONG,2,6,1.4,1.5,34.24657534246575,-3.8114572643218985,73,20
NON_TECH,BUY_STRONG,2,6,1.4,1.5,58.06451612903226,1.5313474916954843,93,20
NON_TECH,BUY_MODERATE,2,6,1.4,1.5,58.82352941176471,0.5963120617890686,17,20
TECH,SELL_STRONG,2,6,1.4,2.0,45.45454545454545,-1.0692820481627583,22,9
TECH,BUY_STRONG,2,6,1.4,2.0,55.00000000000001,1.8604773542698347,20,9
TECH,BUY_MODERATE,2,6,1.4,2.0,73.33333333333333,4.7635410162252025,15,9
NON_TECH,BUY_STRONG,2,6,1.4,2.0,58.75,1.2901937454252674,80,20
NON_TECH,SELL_STRONG,2,6,1.4,2.0,38.88888888888889,-3.2462060861007975,54,20
NON_TECH,BUY_MODERATE,2,6,1.4,2.0,57.14285714285714,0.6657709385686426,21,20
TECH,BUY_STRONG,2,6,1.4,2.5,55.55555555555556,2.1536994532334672,18,9
TECH,BUY_MODERATE,2,6,1.4,2.5,75.0,5.210067891960429,16,9
TECH,SELL_STRONG,2,6,1.4,2.5,43.75,-1.405970648749364,16,9
NON_TECH,BUY_STRONG,2,6,1.4,2.5,64.0625,2.923434141124695,64,20
NON_TECH,SELL_STRONG,2,6,1.4,2.5,42.22222222222222,-1.122272394608654,45,20
NON_TECH,BUY_MODERATE,2,6,1.4,2.5,51.61290322580645,0.7414979914782435,31,20
TECH,SELL_STRONG,2,6,1.5,0.5,35.294117647058826,-2.984415560456325,34,9
TECH,BUY_STRONG,2,6,1.5,0.5,57.14285714285714,1.4613436230760155,28,9
NON_TECH,SELL_STRONG,2,6,1.5,0.5,30.864197530864196,-3.560488740432638,81,20
NON_TECH,BUY_STRONG,2,6,1.5,0.5,56.074766355140184,3.2157071837014293,107,20
NON_TECH,BUY_MODERATE,2,6,1.5,0.5,100.0,11.422636604060727,5,20
TECH,SELL_STRONG,2,6,1.5,1.0,37.93103448275862,-3.042913395148923,29,9
TECH,BUY_STRONG,2,6,1.5,1.0,53.84615384615385,0.8214728695424169,26,9
TECH,BUY_MODERATE,2,6,1.5,1.0,75.0,6.544505086195579,8,9
NON_TECH,SELL_STRONG,2,6,1.5,1.0,29.166666666666668,-4.403122131190157,72,20
NON_TECH,BUY_STRONG,2,6,1.5,1.0,57.57575757575758,3.3530006813088478,99,20
NON_TECH,BUY_MODERATE,2,6,1.5,1.0,85.71428571428571,7.860920307403967,7,20
TECH,SELL_STRONG,2,6,1.5,1.5,43.47826086956522,-2.928425971533577,23,9
TECH,BUY_STRONG,2,6,1.5,1.5,50.0,-0.5912849858645441,22,9
TECH,BUY_MODERATE,2,6,1.5,1.5,72.72727272727273,5.743561646137436,11,9
NON_TECH,SELL_STRONG,2,6,1.5,1.5,31.57894736842105,-4.361029307839417,57,20
NON_TECH,BUY_STRONG,2,6,1.5,1.5,56.79012345679012,1.8446630508159332,81,20
NON_TECH,BUY_MODERATE,2,6,1.5,1.5,66.66666666666666,3.1333953948846833,12,20
TECH,SELL_STRONG,2,6,1.5,2.0,37.5,-2.736218623898743,16,9
TECH,BUY_STRONG,2,6,1.5,2.0,38.46153846153847,-0.8542968179818836,13,9
TECH,BUY_MODERATE,2,6,1.5,2.0,78.57142857142857,5.782110879787923,14,9
NON_TECH,BUY_STRONG,2,6,1.5,2.0,56.52173913043478,1.5320011980653832,69,20
NON_TECH,SELL_STRONG,2,6,1.5,2.0,38.095238095238095,-4.161084642554273,42,20
NON_TECH,BUY_MODERATE,2,6,1.5,2.0,60.0,2.512082022163102,15,20
TECH,BUY_STRONG,2,6,1.5,2.5,36.36363636363637,-0.8680741419053426,11,9
TECH,BUY_MODERATE,2,6,1.5,2.5,80.0,6.190501556334651,15,9
TECH,SELL_STRONG,2,6,1.5,2.5,33.33333333333333,-3.4884930118168858,12,9
NON_TECH,BUY_STRONG,2,6,1.5,2.5,62.96296296296296,3.6338362907517143,54,20
NON_TECH,SELL_STRONG,2,6,1.5,2.5,40.0,-1.6856397759214292,35,20
NON_TECH,BUY_MODERATE,2,6,1.5,2.5,52.0,1.8674591343332236,25,20
TECH,SELL_STRONG,2,6,1.6,0.5,31.03448275862069,-2.9057640317789977,29,9
TECH,BUY_STRONG,2,6,1.6,0.5,63.63636363636363,1.8670505214091506,22,9
NON_TECH,SELL_STRONG,2,6,1.6,0.5,30.434782608695656,-3.4894041735386203,69,20
NON_TECH,BUY_STRONG,2,6,1.6,0.5,56.32183908045977,2.8751051369574534,87,20
NON_TECH,BUY_MODERATE,2,6,1.6,0.5,100.0,11.422636604060727,5,20
TECH,SELL_STRONG,2,6,1.6,1.0,33.33333333333333,-2.9600631802247768,24,9
TECH,BUY_STRONG,2,6,1.6,1.0,60.0,1.0757892316487865,20,9
TECH,BUY_MODERATE,2,6,1.6,1.0,83.33333333333334,7.777552228898206,6,9
NON_TECH,SELL_STRONG,2,6,1.6,1.0,27.86885245901639,-4.5105823460651004,61,20
NON_TECH,BUY_STRONG,2,6,1.6,1.0,56.79012345679012,2.797982119961429,81,20
NON_TECH,BUY_MODERATE,2,6,1.6,1.0,85.71428571428571,7.860920307403967,7,20
TECH,SELL_STRONG,2,6,1.6,1.5,38.88888888888889,-2.7861569561860096,18,9
TECH,BUY_STRONG,2,6,1.6,1.5,55.55555555555556,-0.3113107860071437,18,9
TECH,BUY_MODERATE,2,6,1.6,1.5,87.5,8.437265043475277,8,9
NON_TECH,SELL_STRONG,2,6,1.6,1.5,30.434782608695656,-4.493465221981013,46,20
NON_TECH,BUY_STRONG,2,6,1.6,1.5,55.38461538461539,0.6654087936779497,65,20
NON_TECH,BUY_MODERATE,2,6,1.6,1.5,80.0,6.527756512841347,10,20
TECH,SELL_STRONG,2,6,1.6,2.0,35.714285714285715,-3.1470412875831104,14,9
