date,symbol,total_market_volume,Close,Open,High,Low,total_off_exchange_volume,short_volume,short_exempt_volume,on_exchange_volume,off_exchange_pct,on_exchange_pct,short_pct_of_off_exchange
2025-01-27 00:00:00-05:00,MA,3074600,546.0339965820312,532.0152316023009,546.3829458238398,530.1008184092744,0,0,0,3074600,0,100,0
2025-01-28 00:00:00-05:00,MA,2727800,545.7547607421875,544.937158226453,549.9324753013731,541.0685321062265,0,0,0,2727800,0,100,0
2025-01-29 00:00:00-05:00,MA,2549000,547.1904907226562,545.3957818566988,548.9951799980273,544.8972482352576,0,0,0,2549000,0,100,0
2025-01-30 00:00:00-05:00,MA,6005200,564.35009765625,553.3723764512847,575.2480364338936,552.9037840101121,0,0,0,6005200,0,100,0
2025-01-31 00:00:00-05:00,MA,4505100,553.8011474609375,562.1665576850681,563.8814844293029,553.0134861106667,0,0,0,4505100,0,100,0
2025-02-03 00:00:00-05:00,MA,3195500,562.296142578125,551.0193133164729,563.3430511213661,549.4539102787592,0,0,0,3195500,0,100,0
2025-02-04 00:00:00-05:00,MA,2638900,557.4702758789062,569.2057773134948,570.3224878057407,555.9447945759565,0,0,0,2638900,0,100,0
2025-02-05 00:00:00-05:00,MA,2404700,564.6292114257812,559.7036965991742,565.2075274913291,558.1582544772562,0,0,0,2404700,0,100,0
2025-02-06 00:00:00-05:00,MA,1738400,565.4967041015625,564.4697563532899,568.0791353725522,562.8843924546082,0,0,0,1738400,0,100,0
2025-02-07 00:00:00-05:00,MA,2008300,561.099609375,566.3940341744832,568.378188316052,560.1324833285697,0,0,0,2008300,0,100,0
2025-02-10 00:00:00-05:00,MA,2357700,563.8316040039062,563.5923175777453,565.6064130915348,559.3547813553563,0,0,0,2357700,0,100,0
2025-02-11 00:00:00-05:00,MA,1847800,563.0438842773438,563.3330118695898,564.7687911337151,557.5799144036735,0,0,0,1847800,0,100,0
2025-02-12 00:00:00-05:00,MA,1722200,562.9442138671875,560.3618434532575,563.0937983154469,557.7993730045761,0,0,0,1722200,0,100,0
2025-02-13 00:00:00-05:00,MA,1709500,564.6492309570312,563.9412912022127,565.7260807775002,559.8233980147671,0,0,0,1709500,0,100,0
