date,symbol,total_market_volume,Close,Open,High,Low,total_off_exchange_volume,short_volume,short_exempt_volume,on_exchange_volume,off_exchange_pct,on_exchange_pct,short_pct_of_off_exchange
2025-01-27,RKLB,17477200,29.43000030517578,28.940000534057617,30.229999542236328,28.479999542236328,8373672,4076385,28977,9103528,47.9,52.1,48.7
2025-01-28,RKLB,16086900,28.979999542236328,29.700000762939453,30.489999771118164,27.850000381469727,8281739,3977772,20154,7805161,51.5,48.5,48.0
2025-01-29,RKLB,12874500,28.8700008392334,29.239999771118164,30.450000762939453,28.260000228881836,6098574,2992371,24749,6775926,47.4,52.6,49.1
2025-01-30,RKLB,19556500,28.530000686645508,29.184999465942383,30.809999465942383,27.770000457763672,10031758,4726172,31922,9524742,51.3,48.7,47.1
2025-01-31,RKLB,20632300,29.049999237060547,28.75,30.530000686645508,28.259000778198242,9956008,4733864,77600,10676292,48.3,51.7,47.5
2025-02-03,RKLB,18884700,28.3799991607666,27.190000534057617,29.18000030517578,26.450000762939453,8546706,4299984,90116,10337994,45.3,54.7,50.3
2025-02-04,RKLB,17138200,28.68000030517578,29.020000457763672,30.15999984741211,28.40999984741211,7603309,3991385,34867,9534891,44.4,55.6,52.5
2025-02-05,RKLB,15116200,28.600000381469727,28.959999084472656,29.13599967956543,27.850000381469727,7312855,3662566,14695,7803345,48.4,51.6,50.1
2025-02-06,RKLB,15384000,27.68000030517578,28.579999923706055,28.920000076293945,27.25,7065199,3442941,41898,8318801,45.9,54.1,48.7
2025-02-07,RKLB,19260100,27.40999984741211,27.979999542236328,29.69099998474121,27.219999313354492,8885253,4357158,44604,10374847,46.1,53.9,49.0
2025-02-10,RKLB,27264800,30.600000381469727,27.75,31.079999923706055,27.360000610351562,12554328,6207010,47413,14710472,46.0,54.0,49.4
2025-02-11,RKLB,20244700,28.219999313354492,29.860000610351562,30.31999969482422,28.079999923706055,9313948,4656573,13376,10930752,46.0,54.0,50.0
2025-02-12,RKLB,15500000,27.6200008392334,28.010000228881836,28.579999923706055,27.399999618530273,6540661,3941879,24264,8959339,42.2,57.8,60.3
2025-02-13,RKLB,18636400,28.299999237060547,28.079999923706055,28.381000518798828,27.010000228881836,9410547,5508299,43182,9225853,50.5,49.5,58.5
2025-02-14,RKLB,15313000,28.020000457763672,28.239999771118164,28.649999618530273,27.040000915527344,7900617,4537593,29277,7412383,51.6,48.4,57.4
2025-02-18,RKLB,20977200,27.739999771118164,28.270000457763672,29.788000106811523,27.389999389648438,10643609,5706870,16448,10333591,50.7,49.3,53.6
2025-02-19,RKLB,18899000,25.93000030517578,28.0,28.295000076293945,25.729999542236328,8942562,5135609,38924,9956438,47.3,52.7,57.4
2025-02-20,RKLB,22884800,25.260000228881836,25.979999542236328,26.149999618530273,23.8700008392334,11000186,5825008,29793,11884614,48.1,51.9,53.0
2025-02-21,RKLB,16255100,23.549999237060547,25.895000457763672,25.93000030517578,23.360000610351562,7761541,4164255,23059,8493559,47.7,52.3,53.7
2025-02-24,RKLB,19606100,22.489999771118164,23.739999771118164,23.899999618530273,21.719999313354492,8940494,2855526,36679,10665606,45.6,54.4,31.9
