Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-01-21 00:00:00-05:00,15.822613329879799,16.058068896076723,15.822613329879799,15.973304748535156,329400,0.0,0.0
2025-01-22 00:00:00-05:00,15.973304275874753,15.973304275874753,15.794359344256243,15.841449737548828,169900,0.0,0.0
2025-01-23 00:00:00-05:00,15.850868656736957,15.982723199066156,15.770814626432346,15.954469680786133,213300,0.0,0.0
2025-01-24 00:00:00-05:00,15.9356334012656,16.189925853611626,15.869706127631476,16.13341522216797,316000,0.0,0.0
2025-01-27 00:00:00-05:00,16.029814714902713,16.34061597757407,16.029814714902713,16.29352378845215,580800,0.0,0.0
2025-01-28 00:00:00-05:00,16.29352546548061,16.331199220655762,16.152252476340834,16.227598190307617,211200,0.0,0.0
2025-01-29 00:00:00-05:00,16.16167025524403,16.255852842952855,16.010978833463287,16.058069229125977,180600,0.0,0.0
2025-01-30 00:00:00-05:00,16.086323556848807,16.340615989137138,16.067486681186708,16.274688720703125,229000,0.0,0.0
2025-01-31 00:00:00-05:00,16.293523600418656,16.31236047585004,16.21817789507643,16.237014770507812,204200,0.0,0.0
2025-02-03 00:00:00-05:00,16.114578957181944,16.340616077195218,16.114578957181944,16.312360763549805,274800,0.0,0.0
2025-02-04 00:00:00-05:00,16.293523799981887,16.331197551306087,16.237014969378926,16.274688720703125,111400,0.0,0.0
2025-02-05 00:00:00-05:00,16.331197539749688,16.331197539749688,16.22759652006479,16.29352378845215,199800,0.0,0.0
2025-02-06 00:00:00-05:00,16.293523600418656,16.340615788997116,16.21817789507643,16.237014770507812,110400,0.0,0.0
2025-02-07 00:00:00-05:00,16.1993449613173,16.293525758180017,16.1993449613173,16.284109115600586,115500,0.0,0.0
2025-02-10 00:00:00-05:00,16.24643535974866,16.340617952994926,16.1993449613173,16.284109115600586,170700,0.0,0.0
2025-02-11 00:00:00-05:00,16.28410758000951,16.43479899643992,16.248318233878532,16.397125244140625,206000,0.0,0.0
2025-02-12 00:00:00-05:00,16.302398560836217,16.47290622336685,16.302398560836217,16.41607093811035,182100,0.1,0.0
2025-02-13 00:00:00-05:00,16.3971240741297,16.570473759603644,16.392388553512394,16.539213180541992,187500,0.0,0.0
2025-02-14 00:00:00-05:00,16.577106475830078,16.652887461734853,16.51553386016957,16.577106475830078,257400,0.0,0.0
2025-02-18 00:00:00-05:00,16.54868781194026,16.671833042393317,16.497536595364707,16.65288734436035,244200,0.0,0.0
2025-02-19 00:00:00-05:00,16.652886274445418,16.776029690225545,16.59889302595776,16.7570858001709,240500,0.0,0.0
2025-02-20 00:00:00-05:00,16.747612735104926,16.88970184586264,16.624467514156795,16.870756149291992,295100,0.0,0.0
2025-02-21 00:00:00-05:00,16.899173950115035,16.937063534827065,16.75708484561319,16.766557693481445,126400,0.0,0.0
2025-02-24 00:00:00-05:00,16.80444847152341,16.823394168605308,16.548686981201172,16.548686981201172,359700,0.0,0.0
2025-02-25 00:00:00-05:00,16.586578977355117,16.851813325844667,16.53921473293135,16.8044490814209,541300,0.0,0.0
2025-02-26 00:00:00-05:00,16.813921926508012,17.060210577172427,16.799713556564683,16.823394775390625,397300,0.0,0.0
