Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-01-21 00:00:00-05:00,1.7699999809265137,1.8700000047683716,1.7599999904632568,1.8700000047683716,217600,0.0,0.0
2025-01-22 00:00:00-05:00,1.8600000143051147,1.8899999856948853,1.809999942779541,1.8200000524520874,144800,0.0,0.0
2025-01-23 00:00:00-05:00,1.8600000143051147,1.8600000143051147,1.7999999523162842,1.8300000429153442,177900,0.0,0.0
2025-01-24 00:00:00-05:00,1.850000023841858,1.909999966621399,1.8300000429153442,1.8700000047683716,215600,0.0,0.0
2025-01-27 00:00:00-05:00,1.8200000524520874,1.899999976158142,1.7899999618530273,1.809999942779541,138200,0.0,0.0
2025-01-28 00:00:00-05:00,1.7999999523162842,1.9049999713897705,1.7699999809265137,1.8899999856948853,167100,0.0,0.0
2025-01-29 00:00:00-05:00,1.8899999856948853,1.899999976158142,1.774999976158142,1.8600000143051147,114900,0.0,0.0
2025-01-30 00:00:00-05:00,1.8899999856948853,1.8949999809265137,1.840000033378601,1.8600000143051147,92000,0.0,0.0
2025-01-31 00:00:00-05:00,1.8300000429153442,1.8450000286102295,1.75,1.75,120100,0.0,0.0
2025-02-03 00:00:00-05:00,1.7000000476837158,1.75,1.6399999856948853,1.649999976158142,186200,0.0,0.0
2025-02-04 00:00:00-05:00,1.649999976158142,1.7400000095367432,1.649999976158142,1.7300000190734863,113900,0.0,0.0
2025-02-05 00:00:00-05:00,1.7400000095367432,1.7799999713897705,1.6100000143051147,1.7699999809265137,75500,0.0,0.0
2025-02-06 00:00:00-05:00,1.75,1.7899999618530273,1.7400000095367432,1.7699999809265137,108900,0.0,0.0
2025-02-07 00:00:00-05:00,1.7999999523162842,1.809999942779541,1.725000023841858,1.7300000190734863,118400,0.0,0.0
2025-02-10 00:00:00-05:00,1.7400000095367432,1.7999999523162842,1.7380000352859497,1.7599999904632568,93500,0.0,0.0
2025-02-11 00:00:00-05:00,1.7200000286102295,1.7799999713897705,1.7200000286102295,1.7300000190734863,102900,0.0,0.0
2025-02-12 00:00:00-05:00,1.7300000190734863,1.7549999952316284,1.7100000381469727,1.7100000381469727,112600,0.0,0.0
2025-02-13 00:00:00-05:00,1.690000057220459,1.809999942779541,1.690000057220459,1.809999942779541,141100,0.0,0.0
2025-02-14 00:00:00-05:00,1.8200000524520874,1.850000023841858,1.75,1.7799999713897705,74900,0.0,0.0
2025-02-18 00:00:00-05:00,1.7899999618530273,1.899999976158142,1.7699999809265137,1.7899999618530273,112000,0.0,0.0
2025-02-19 00:00:00-05:00,1.7899999618530273,1.8899999856948853,1.7200000286102295,1.7400000095367432,149800,0.0,0.0
2025-02-20 00:00:00-05:00,1.7200000286102295,1.7649999856948853,1.7100000381469727,1.7599999904632568,77600,0.0,0.0
2025-02-21 00:00:00-05:00,1.7799999713897705,1.809999942779541,1.7000000476837158,1.7000000476837158,105200,0.0,0.0
2025-02-24 00:00:00-05:00,1.7100000381469727,1.7899999618530273,1.690000057220459,1.75,112400,0.0,0.0
2025-02-25 00:00:00-05:00,1.7300000190734863,1.7549999952316284,1.7089999914169312,1.7100000381469727,143200,0.0,0.0
2025-02-26 00:00:00-05:00,1.7200000286102295,1.7410000562667847,1.649999976158142,1.6699999570846558,94300,0.0,0.0
2025-02-27 00:00:00-05:00,1.6699999570846558,1.6799999475479126,1.590000033378601,1.590000033378601,76700,0.0,0.0
2025-02-28 00:00:00-05:00,1.590000033378601,1.6339999437332153,1.5700000524520874,1.6299999952316284,155600,0.0,0.0
2025-03-03 00:00:00-05:00,1.6200000047683716,1.6699999570846558,1.5,1.5099999904632568,155700,0.0,0.0
2025-03-04 00:00:00-05:00,1.5099999904632568,1.5950000286102295,1.5099999904632568,1.5700000524520874,118900,0.0,0.0
2025-03-05 00:00:00-05:00,1.5399999618530273,1.6349999904632568,1.5399999618530273,1.559999942779541,248200,0.0,0.0
2025-03-06 00:00:00-05:00,1.5299999713897705,1.600000023841858,1.5299999713897705,1.5299999713897705,88700,0.0,0.0
2025-03-07 00:00:00-05:00,1.5299999713897705,1.590000033378601,1.5199999809265137,1.559999942779541,100400,0.0,0.0
2025-03-10 00:00:00-04:00,1.5399999618530273,1.5800000429153442,1.4850000143051147,1.5,391300,0.0,0.0
2025-03-11 00:00:00-04:00,1.5,1.5199999809265137,1.3200000524520874,1.3200000524520874,225400,0.0,0.0
2025-03-12 00:00:00-04:00,1.340000033378601,1.340000033378601,1.2000000476837158,1.2000000476837158,194500,0.0,0.0
2025-03-13 00:00:00-04:00,1.2100000381469727,1.2300000190734863,1.1399999856948853,1.149999976158142,210500,0.0,0.0
2025-03-14 00:00:00-04:00,1.159999966621399,1.25,1.159999966621399,1.2400000095367432,184400,0.0,0.0
2025-03-17 00:00:00-04:00,1.2100000381469727,1.2599999904632568,1.190000057220459,1.2000000476837158,188300,0.0,0.0
2025-03-18 00:00:00-04:00,1.1799999475479126,1.3300000429153442,1.152999997138977,1.25,542400,0.0,0.0
2025-03-19 00:00:00-04:00,1.25,1.2999999523162842,1.2400000095367432,1.2999999523162842,138000,0.0,0.0
2025-03-20 00:00:00-04:00,1.2699999809265137,1.3200000524520874,1.2699999809265137,1.2999999523162842,146300,0.0,0.0
2025-03-21 00:00:00-04:00,1.2699999809265137,1.3600000143051147,1.25,1.2799999713897705,620700,0.0,0.0
2025-03-24 00:00:00-04:00,1.309999942779541,1.340000033378601,1.2999999523162842,1.3200000524520874,179400,0.0,0.0
2025-03-25 00:00:00-04:00,1.3200000524520874,1.3650000095367432,1.2699999809265137,1.3200000524520874,192200,0.0,0.0
2025-03-26 00:00:00-04:00,1.3200000524520874,1.4600000381469727,1.3200000524520874,1.4299999475479126,136500,0.0,0.0
2025-03-27 00:00:00-04:00,1.4199999570846558,1.475000023841858,1.3799999952316284,1.3849999904632568,186600,0.0,0.0
2025-03-28 00:00:00-04:00,1.3899999856948853,1.409999966621399,1.3049999475479126,1.309999942779541,95400,0.0,0.0
2025-03-31 00:00:00-04:00,1.2899999618530273,1.340000033378601,1.2699999809265137,1.2699999809265137,159200,0.0,0.0
2025-04-01 00:00:00-04:00,1.2599999904632568,1.2899999618530273,1.2200000286102295,1.2200000286102295,227200,0.0,0.0
2025-04-02 00:00:00-04:00,1.190000057220459,1.2599999904632568,1.190000057220459,1.25,151900,0.0,0.0
2025-04-03 00:00:00-04:00,1.149999976158142,1.2100000381469727,1.149999976158142,1.1699999570846558,280500,0.0,0.0
2025-04-04 00:00:00-04:00,1.149999976158142,1.2699999809265137,1.149999976158142,1.2599999904632568,412900,0.0,0.0
2025-04-07 00:00:00-04:00,1.25,1.3899999856948853,1.1799999475479126,1.340000033378601,441200,0.0,0.0
2025-04-08 00:00:00-04:00,1.409999966621399,1.4299999475479126,1.2599999904632568,1.2799999713897705,255400,0.0,0.0
2025-04-09 00:00:00-04:00,1.2799999713897705,1.3899999856948853,1.2450000047683716,1.309999942779541,220600,0.0,0.0
2025-04-10 00:00:00-04:00,1.3300000429153442,1.3300000429153442,1.2300000190734863,1.25,189900,0.0,0.0
